Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,LLY,V,UNH,AMGN,PM,LOW,UPS,COP,INTU,PFE,SPGI,MDT,DE,C,USB,SLB,HUM,CME,MU,NSC,AON,TGT,LRCX,ETN,MCO
2022-01-06,168.46597290039062,303.7049560546875,136.71450805664062,163.25399780273438,28.123519897460938,330.1537780761719,354.8999938964844,249.8284454345703,213.2260284423828,438.9807434082031,198.32078552246094,80.49583435058594,238.49476623535156,180.026123046875,67.77574157714844,570.3511352539062,44.65190505981445,436.95184326171875,93.01071166992188,356.50079345703125,55.9532585144043,49.97986602783203,31.12123680114746,353.35711669921875,192.64889526367188,93.55550384521484,271.54229736328125,282.0775146484375,204.12771606445312,67.06861114501953,159.2085723876953,361.9642333984375
2022-01-07,168.6324920654297,303.8597717285156,135.989501953125,162.5540008544922,27.194320678710938,329.4884033203125,342.32000732421875,249.99227905273438,210.5188751220703,428.6522521972656,200.18798828125,81.9254379272461,232.29627990722656,181.28921508789062,69.63227081298828,552.6771240234375,45.36841583251953,431.9148254394531,93.1790542602539,358.66998291015625,56.703216552734375,50.77055740356445,32.01695251464844,349.1653137207031,192.07704162597656,92.38178253173828,271.6978759765625,274.5813293457031,203.6248016357422,63.95172119140625,157.74253845214844,359.8192138671875
2022-01-10,168.652099609375,304.0822448730469,137.6295928955078,161.48599243164062,27.34702491760254,325.7942199707031,352.7066650390625,250.57992553710938,205.67698669433594,434.6343994140625,202.9007568359375,82.86746978759766,229.15077209472656,175.9459686279297,69.9690170288086,555.238037109375,45.791812896728516,420.93206787109375,93.58665466308594,359.8161315917969,56.91870880126953,51.070194244384766,32.09920120239258,370.3265075683594,190.1650848388672,91.83405303955078,263.6058349609375,273.823974609375,200.66017150878906,63.473960876464844,156.39866638183594,349.567626953125
2022-01-11,171.48269653320312,304.7692565917969,138.68812561035156,165.36199951171875,27.763221740722656,332.0505676269531,354.79998779296875,252.70896911621094,208.0154571533203,438.3731384277344,204.67108154296875,83.45420837402344,230.82525634765625,175.56373596191406,72.17955780029297,563.5444946289062,46.158206939697266,426.37506103515625,95.59803771972656,360.4696960449219,57.84968948364258,51.70274353027344,33.342227935791016,376.55670166015625,190.71141052246094,92.13725280761719,262.1869812011719,279.35870361328125,200.7748565673828,64.32628631591797,157.657958984375,355.4325866699219
2022-01-12,171.92344665527344,307.9525451660156,140.369873046875,165.20700073242188,27.94487190246582,330.9482116699219,368.739990234375,246.54344177246094,209.3059539794922,442.784912109375,204.12498474121094,83.82604217529297,231.95399475097656,175.52215576171875,72.87899780273438,562.1226806640625,46.12563705444336,432.9686279296875,96.5372543334961,356.3965759277344,57.99623107910156,52.01069259643555,33.31480407714844,380.03692626953125,193.05006408691406,93.02731323242188,263.798095703125,279.35870361328125,198.0572967529297,65.57897186279297,161.1351318359375,360.3022766113281
2022-01-13,168.652099609375,294.91925048828125,137.5477294921875,161.21400451660156,26.52362060546875,324.21527099609375,343.85333251953125,240.5224151611328,208.61703491210938,436.9056396484375,203.32351684570312,84.37146759033203,231.93544006347656,174.89889526367188,72.20547485351562,538.4208984375,45.22185516357422,421.7828369140625,96.3866195678711,360.318115234375,58.427249908447266,52.593299865722656,33.05889129638672,378.41217041015625,190.9589385986328,93.52616119384766,265.5190124511719,272.2994384765625,199.25726318359375,65.62196350097656,160.8720245361328,350.340576171875
2022-01-14,169.51400756835938,300.1441955566406,138.43453979492188,162.13800048828125,26.889911651611328,329.5976867675781,349.8699951171875,235.17578125,208.29684448242188,438.08343505859375,207.29576110839844,85.42920684814453,225.18186950683594,171.6331024169922,74.89956665039062,536.3468627929688,44.74146270751953,418.002685546875,96.18283081054688,359.53192138671875,57.69453430175781,52.64324188232422,34.55783462524414,376.55670166015625,190.498046875,95.22806549072266,263.8896789550781,265.5218505859375,195.3485107421875,69.73545837402344,160.62762451171875,341.6059875488281
2022-01-18,166.3112030029297,292.8390197753906,134.9781494140625,158.91749572753906,25.852920532226562,315.94305419921875,343.5033264160156,238.0177001953125,209.3059539794922,430.88623046875,205.94818115234375,84.06571197509766,221.2926788330078,170.84364318847656,75.56446838378906,523.7169799804688,44.05752182006836,410.0652770996094,95.24359130859375,363.6523742675781,56.289451599121094,51.761009216308594,34.31105041503906,372.9223937988281,190.76263427734375,90.83639526367188,252.47462463378906,264.77410888671875,194.12210083007812,64.8804702758789,156.59600830078125,332.7844543457031
2022-01-19,162.8145294189453,293.49688720703125,134.10325622558594,156.2989959716797,25.018539428710938,317.3730773925781,331.8833312988281,236.0717010498047,208.30653381347656,432.3163146972656,203.7198486328125,83.86738586425781,217.84906005859375,169.32296752929688,75.36585235595703,531.0494995117188,43.59341049194336,408.9051818847656,95.48284149169922,356.0651550292969,55.37571334838867,47.749290466308594,33.90888977050781,363.26953125,195.98614501953125,88.02922821044922,254.53421020507812,262.7835998535156,197.5014190673828,61.41386413574219,153.55111694335938,334.91973876953125
2022-01-20,161.12986755371094,291.822998046875,132.30780029296875,151.66749572753906,24.103307723999023,314.3640441894531,332.0899963378906,234.2220458984375,207.98635864257812,432.7649841308594,201.60601806640625,84.30535125732422,207.85231018066406,168.10140991210938,73.94108581542969,530.338623046875,44.008663177490234,404.1001892089844,94.02082061767578,347.61578369140625,55.56535339355469,47.39140319824219,33.86320114135742,368.2402038574219,197.33474731445312,83.2071762084961,255.58697509765625,262.41461181640625,195.63088989257812,59.21044921875,151.36141967773438,333.6056823730469
