Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,LLY,V,UNH,XOM,JPM,MA,AVGO,JNJ,WMT,PG,COST,HD,ABBV,CVX,MRK,KO,NFLX,BAC,ORCL,PEP,AMD,ADBE,CRM,TMO,CSCO,MCD,ABT,INTC,ACN,DHR,NKE,TXN,CMCSA,WFC,BMY,HON,NEE,UNP,VZ,RTX,QCOM,LIN,T
2020-01-03,-0.009770096654207578,-0.012529779789158747,-0.005245061426369048,-0.012213314472679244,-0.016135137552824096,-0.005305354171338733,0.02920267893223429,-0.0033333828117516036,-0.007984954388032067,-0.010170997661803724,-0.008071889397928874,-0.013284519906133552,-0.009804097102645458,-0.025764065522079937,-0.011645470665785324,-0.008867363132512615,-0.0067482550207697434,0.000823471619079125,-0.003328762426671267,-0.009537500710387763,-0.003464590886272223,-0.008620562051298969,-0.005470411087202606,-0.011926110012005595,-0.0209815766080568,-0.003527916088016589,-0.0013997305553478108,-0.01023550421374865,-0.007865059622566164,-0.004922531724085683,-0.01093690612528349,-0.01644991144032043,-0.003542164274608919,-0.01226555582242903,-0.012237771182777777,-0.001667042728899399,-0.006208303997428676,-0.0027435944433006573,-0.01336376013106904,-0.007966397480856972,-0.00615823685925132,-0.008880426398823556,-0.01073276864930815,0.007099092216186427,-0.007102795390570842,-0.010703894183754848,0.0013703502478400042,-0.019009249573535565,-0.02634783076353876,0.0051337037939372925
2020-01-06,0.00793687693801613,0.002581222890224506,0.026305044118816883,0.014775871094842,0.004184684446850888,0.018658419972255303,0.019071612174755247,0.0037114995622981473,-0.002164591795315329,0.006918050078590654,0.007648827047374324,-0.0007950448258495416,0.002659112684410502,-0.0014970036776081378,-0.0012480870067572787,-0.002037653827739607,0.0013858799791973114,0.0002741111425722853,0.00469372880397782,0.007860774952274543,-0.003394041172438383,0.004264919107609824,-0.0003658944947199216,0.03001449447192089,-0.001433796659022458,0.005194602524763093,0.0038263539766888194,-0.004330331317710639,0.005709818156680369,0.04287812270062455,0.007161084670423143,0.003562761080097129,0.01118268663067627,0.005225392112851032,-0.0028327019215074046,-0.006551445605392809,0.002979741283580972,-0.0008833923194568735,-0.006985623951834631,-0.007582561475952772,-0.006008139834081766,0.003180499986983149,-0.007576387010036318,0.004980854011445235,-0.008601174725553771,-0.00215486869010732,0.002149893675075625,-0.005877962695091398,-0.0042476173791770756,0.0010234459307753377
2020-01-07,-0.0047139965147515546,-0.009159237343507739,-0.0019334580474240734,0.002089436023074214,0.01203414060062687,0.0021613186669338794,0.03806670586808656,0.00188850402541647,-0.002646450751462786,-0.006055172047581432,-0.008217857852326387,-0.017147113031474148,-0.0033915941973727826,-0.0034485380346344894,0.0060882299046309185,-0.009308032410639662,-0.0062106793436757885,-0.0015776244180049069,-0.006568364328668255,-0.005721323261931639,-0.01285174344074647,-0.02698707457543968,-0.007712084120996241,-0.015242258935465866,-0.0066216131749790635,0.0022181674069614446,-0.01584273484171384,-0.0028973404070567043,-0.0009593069352474966,0.014594473819153297,0.005643090339430981,-0.006506298427216315,0.0014815862918842548,-0.005575234037309416,-0.0168266912393968,-0.021826365458248696,0.009783024201321364,-0.0004910296602089147,0.019113759922289433,0.010516127811972233,-0.00832086481050714,0.014971766422062369,0.0005630067913593784,-0.0008697963190818799,-0.007608560806737199,-0.011179120696761096,-0.0031937083880448627,0.028039275769979888,0.002150418309630371,0.003829018324242905
2020-01-08,0.01595812040643584,0.01580296158918697,0.007092481807873535,-0.007839287338238396,0.0018736274977048004,0.010087030780483574,0.048032568493066904,0.009015086117817017,0.016973247375983408,0.020865217940126163,-0.015195173135882593,0.007770801577396393,0.017490475761857468,-0.012552820042627427,-0.0001379509390328783,-0.0034374936691512,0.004253507604952053,0.01139886068028552,0.014853304953135048,0.007062487973924797,-0.011488348945659602,-0.00674905939038109,0.0018416847563248466,0.025403910325612396,0.010059100773639197,0.003887164687375882,0.005135507226724287,-0.008742731810233476,0.013348171859679455,0.007528448504236238,0.0015888899466990733,0.0006312751549443054,0.016057398766859503,0.004068619526146927,0.0006785115072645727,0.001959569694840134,0.0010243237907819045,-0.002262221783539705,0.002700816783516378,0.010185905833009639,0.003033724628696123,-0.0010956335053332194,0.0008441743184282363,-0.00045612982635725817,0.010891212284599562,0.001844289740296687,0.0015001811441929336,-0.002926389845622945,0.012420793165093136,0.003052475195433589
2020-01-09,0.021018487825367353,0.012415634299386087,0.010443234140470822,0.0047876954600311996,0.010922858114472201,0.014209454590377802,-0.022189385476863444,0.01639326476197867,0.0069061033692032325,-0.005693621926951539,0.007626700824596293,0.003644510421676517,0.013025333703790127,-0.008065118322919108,0.0029618215617734645,0.010277552064788502,0.010878602463719612,0.01592303065811862,0.015213845724602803,0.0076782965614522,-0.0016156438019854968,0.008765197292357944,0.01805138151109122,-0.010667937138360098,0.001714259723403543,0.004607812446565335,0.0006681745486728322,0.023554794667034595,0.007607116121365776,0.012719849717682148,0.006422123724796362,-0.004217623279646278,0.011780219339448044,0.0026643551005667756,0.005580496339608783,0.008867613320992862,0.008790880285047504,-0.0006896008084413072,0.01202685103909312,0.002640254083706046,-0.0017055063731455135,0.024593170501619653,0.007342556043451784,0.007805483618893379,-0.005123676507478817,-0.0041546752461921015,0.001498207045984724,0.013436331882426865,0.007015209926187803,0.0030585106128836258
2020-01-10,0.0022579584488265384,-0.004638303016383026,0.006438057884632033,-0.009455156242405702,0.00533491304601302,-0.0010999717119357967,-0.006649355680979626,0.015187275754006928,0.0026871151252730887,0.00308801633129117,-0.008927511362752423,-0.010017725967252557,0.006674484133108237,-0.023255209947647272,-0.0022722570925033858,-0.008385623597650101,0.0009684052145209564,-0.007307215602214992,-0.004316996515956559,-0.012829815908508955,-0.009147093106372664,0.0016769254129133347,0.0034272120630603514,-0.01988912144494268,-0.008312947899558526,0.0012865352503825791,-0.001930616197592282,-0.016471508012013057,-0.0018816770884418467,0.003335054543777658,-0.0026731766348124268,-0.004023106900251763,-0.005196818766477323,-0.012573141860940874,-0.006089501893946958,0.007298142513035376,0.002850189192251054,-0.00573185228280437,-0.010178910107344261,-0.011714334305944176,-0.004371343994431244,-0.0033668619786586043,-0.0021801904509450853,0.0018904245591720254,-0.0064977405366648784,0.0023763181499922028,-0.011718295045070578,0.0038855286858741913,0.0011006641619830274,-0.005945474537258483
2020-01-13,0.021139583979899946,0.011952886196922554,0.007717112699287548,0.0043132627393767525,0.030870983514611924,0.017501615533177826,0.09320702322102224,0.006788323001237271,0.00801837309775635,-0.031948700934885096,0.00950057512863561,0.00826982730392924,0.012899662838950134,0.006528936834047868,0.004402050368943991,-0.00430529938920016,0.0073137551555556195,0.008809181623868182,-0.003932385716279517,-0.0060816879215252525,0.0018875080564328844,-0.0002237877050308547,0.010747221406885178,0.029554363101517118,0.009168977011796092,0.0023846255036548223,0.014757041734274407,0.011968814814073137,0.016982222149243442,0.020052957765462343,0.009958489098439707,0.017666246869427842,-0.0036736550621801044,-0.0028154857510806395,0.010967957456356855,0.009251003801544073,0.009128442945212421,0.012410244486416118,-0.0003846132998240851,0.018066035358873814,-0.007456146687772054,0.014005367277281116,0.014391235392283598,0.011633834805837026,0.010954547757526297,0.002708555890665335,0.001250273982406048,0.00783517366227867,0.012925302869655361,-0.012260608549151928
2020-01-14,-0.01359559527098847,-0.007068036285640274,-0.006577101175707775,-0.011625527046359843,-0.01882830226263949,-0.012926302444708174,0.024578286172624794,0.012232567000399524,0.00367944451237848,0.008326198917488366,-0.008633471455424131,0.011594540762688059,-0.014604379906989928,0.02297605215542762,0.005612430509039227,0.0025857462719558726,-0.0015227934866260688,-0.00040025177985322205,-0.00237585425028072,0.009798146594018784,-0.0030907877295172866,0.0046815309664779755,-0.0023189493463971465,-0.0006788214888722782,0.007388695868577561,0.005481556149301336,0.0023409891362897433,-0.011138748016728782,-0.002897460914608413,-0.009454544615685711,0.0023462205271491624,-0.00375951436685457,0.003914512135645617,0.01149581993441485,-0.002688653246839814,-0.008914175848311985,0.011340857689947052,0.007411814611817814,0.005525332493309509,0.005009490813978426,-0.05543297953363811,0.004374190199860697,-0.004534171605656152,0.005383320535465874,0.004990472326498617,-0.0018611720446230586,-0.003359693874081079,-0.004517272039119055,-0.008725329163171773,-0.0002626199049160008
2020-01-15,-0.004294390497367105,0.006455258169423182,0.006000312220950355,-0.003977024437111101,-0.006939448733473999,0.009495532973824633,-0.03676981311758122,0.0032649543382087297,0.01894721599572681,0.02795024941893099,-0.0015907268727904317,-0.015098873129136018,0.011553941125160892,-0.01648931971012083,0.0033384651992272576,-0.007776951820460964,0.010133842859861856,0.0035631128408118483,0.007957046901073767,0.011946608655808837,-0.0014626084356598066,0.017744624127592153,0.012422544261162238,0.001121400424781998,-0.018574897623027862,-0.0021889573966604723,0.01702641325802175,0.007027729595696447,-0.004915880060992409,-0.005837322654261647,0.007185865047519143,0.004592866490834129,0.011748540571810868,0.018946983089101505,-0.008279304209517092,0.0015936619689817903,-0.0036622549441222667,-0.0012640141157923932,-0.0115458506479343,0.005416486794914508,-0.02007861885423023,0.002104896794742003,0.0015504573662794136,0.015421532573991566,0.0,0.0010152729986949978,0.002767702122962271,-0.00987650649260445,0.007024406808134733,-0.005792421164816639
2020-01-16,0.012448450791931683,0.018157246101227556,0.007586511201215434,0.008513567549042408,0.013589742743220395,0.0027996420265401995,-0.00970946227670784,0.002265132856413576,0.0057391915569865665,0.014502508461749147,-0.003915379782671225,0.003869109107126458,0.019069584486018237,0.012815799947448128,0.008062331816112609,0.0053637824738081005,0.0008729933774348466,0.007320040842440781,0.018659218181258645,0.0,0.006522820613352784,-0.0039404932922267,0.002114351953286643,-0.0013280995614086358,0.0014412990133253316,0.012160883946729864,0.0029409082923954146,0.024818223045221202,0.007089762424278822,0.008962401268067483,0.00458368067039721,0.021430832460379592,0.005135292240934636,0.010247038747800943,0.012141928624000712,0.008264355009168467,0.004405591201097649,0.005626757205014814,0.007635151271470106,0.012667788210951129,0.019063914683972,0.0029996076740599086,0.008429852068170027,0.0027390269776861004,0.017000492985052844,0.009598606675544,0.010408973436050791,0.023367087745028468,0.007632601607661788,0.004215856951292877
