Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,LLY,V,UNH,XOM,JPM,MA,AVGO,JNJ,WMT,PG,COST,HD,ABBV,CVX,MRK,KO,NFLX,BAC,ORCL,PEP,AMD,ADBE,CRM,TMO,CSCO,MCD,ABT,INTC,ACN,DHR,NKE,TXN,CMCSA,WFC,BMY,HON,NEE,UNP,VZ,RTX,QCOM,LIN,T
2021-12-29,175.6943817138672,330.864990234375,145.55523681640625,169.2010040283203,29.942996978759766,340.5610656738281,362.0633239746094,268.2191162109375,211.69293212890625,472.5643615722656,53.051753997802734,142.1151580810547,352.3969421386719,62.305267333984375,152.58578491210938,45.1516227722168,148.52671813964844,541.3092041015625,371.3280334472656,115.7958984375,100.3676986694336,68.03933715820312,52.316444396972656,61.05400085449219,40.31412887573242,83.32503509521484,152.5828094482422,148.25999450683594,569.2899780273438,251.48440551757812,655.3965454101562,56.50502014160156,245.00428771972656,130.33062744140625,48.070587158203125,391.44818115234375,284.109130859375,158.3548126220703,169.43238830566406,41.490020751953125,43.76872634887695,52.279701232910156,179.6520538330078,82.5421142578125,228.75697326660156,39.872196197509766,78.4388198852539,170.2698516845703,327.0677795410156,14.45821762084961
2021-12-30,174.5386199951172,328.3202209472656,145.10414123535156,168.64450073242188,29.528799057006836,341.97119140625,356.7799987792969,267.0919189453125,211.40185546875,471.489501953125,52.73941421508789,142.04344177246094,352.1043395996094,61.60775375366211,153.26174926757812,45.29716110229492,147.2421875,537.6290283203125,370.5145568847656,116.28350067138672,99.92521667480469,68.20734405517578,52.16556930541992,61.20899963378906,40.22380447387695,83.1361083984375,152.31814575195312,145.14999389648438,570.530029296875,252.26492309570312,658.08642578125,56.20466232299805,243.83621215820312,130.1552276611328,47.98710632324219,389.9499816894531,285.7532958984375,157.14453125,168.1891632080078,41.490020751953125,43.452545166015625,52.47273254394531,179.2884521484375,83.24198150634766,227.39915466308594,39.78843307495117,78.35662841796875,167.09674072265625,326.0545959472656,14.540364265441895
2021-12-31,173.92152404785156,325.41748046875,143.7657470703125,166.7169952392578,29.354135513305664,334.01678466796875,352.260009765625,266.09967041015625,210.27630615234375,469.3490295410156,53.086448669433594,141.92694091796875,350.4754638671875,61.638328552246094,152.1588134765625,45.7780647277832,147.97491455078125,541.242431640625,375.0969543457031,115.83009338378906,99.85714721679688,67.76522827148438,52.54718017578125,60.24399948120117,40.18767166137695,82.3803939819336,153.23556518554688,143.89999389648438,567.0599975585938,251.07933044433594,659.856689453125,55.983795166015625,244.6210479736328,129.91525268554688,47.76451873779297,390.62835693359375,286.22308349609375,156.37518310546875,167.35450744628906,41.27678680419922,43.344139099121094,52.33005142211914,180.50038146972656,83.77139282226562,229.5771026611328,39.567596435546875,78.59405517578125,167.2247772216797,328.0431213378906,14.434745788574219
2022-01-03,178.27027893066406,323.8983459472656,143.90420532226562,170.4044952392578,30.062763214111328,336.1916198730469,399.9266662597656,261.7742614746094,214.85617065429688,469.47991943359375,55.12523651123047,144.92947387695312,361.8191833496094,61.4447135925293,152.57687377929688,45.765411376953125,147.35977172851562,540.2984619140625,369.3395690917969,115.84722137451172,101.48242950439453,67.9686050415039,52.62705612182617,59.73699951171875,41.71424102783203,83.03218841552734,152.5916290283203,150.24000549316406,564.3699951171875,252.39337158203125,637.7835693359375,55.798274993896484,245.08636474609375,128.34597778320312,49.35048294067383,383.71197509765625,274.6962890625,154.49874877929688,169.24588012695312,41.61304473876953,45.82843780517578,51.93558883666992,179.02011108398438,82.24598693847656,225.78616333007812,39.9331169128418,79.42513275146484,170.27902221679688,320.6665954589844,14.921770095825195
2022-01-04,176.00779724121094,318.34442138671875,143.31666564941406,167.52200317382812,29.23337745666504,334.1955261230469,383.1966552734375,257.0344543457031,215.8555908203125,458.8430480957031,57.1987190246582,150.42373657226562,366.1499328613281,62.148712158203125,152.16775512695312,44.92698669433594,147.8754119873047,537.9341430664062,373.13568115234375,115.62478637695312,103.32894897460938,68.0924072265625,53.50566101074219,59.1150016784668,43.34921646118164,83.92013549804688,152.81214904785156,144.4199981689453,554.0,245.2501678466797,611.1615600585938,54.429752349853516,245.02255249023438,125.32752227783203,49.28556823730469,380.9698791503906,267.3016052246094,156.1124267578125,169.4234619140625,41.365787506103516,47.65324783325195,52.145408630371094,180.924560546875,81.36663055419922,229.66824340820312,40.71746063232422,82.21054077148438,171.2117156982422,326.5091552734375,15.044995307922363
2022-01-05,171.32598876953125,306.12384033203125,136.74180603027344,164.35699462890625,27.550630569458008,321.92132568359375,362.7066650390625,251.10011291503906,213.46859741210938,457.7120666503906,57.91012954711914,147.6737060546875,364.696533203125,59.56243133544922,153.1816864013672,45.534446716308594,148.54478454589844,524.291015625,368.0741882324219,116.23217010498047,104.00119018554688,69.74586486816406,53.94938659667969,56.75199890136719,42.61753463745117,81.67194366455078,153.33261108398438,136.14999389648438,514.4299926757812,224.93695068359375,611.6757202148438,53.56776428222656,243.81797790527344,124.76441955566406,49.962615966796875,374.2607116699219,265.5965881347656,152.22821044921875,165.88937377929688,41.39051818847656,47.23770523071289,52.17059326171875,182.70785522460938,80.51420593261719,230.3607635498047,41.13629913330078,81.79957580566406,170.54421997070312,328.024169921875,15.3794584274292
2022-01-06,168.46597290039062,303.7049560546875,136.71450805664062,163.25399780273438,28.123519897460938,330.1537780761719,354.8999938964844,249.8284454345703,213.2260284423828,438.9807434082031,59.2722053527832,149.2425994873047,361.36614990234375,59.00941467285156,152.6569366455078,45.40789794921875,147.2964630126953,524.1765747070312,366.736572265625,115.68467712402344,104.88616943359375,69.70166015625,53.665401458740234,55.32899856567383,43.475669860839844,81.861572265625,153.36790466308594,136.22999572753906,514.1199951171875,226.39918518066406,613.5349731445312,54.136497497558594,246.09930419921875,124.74594116210938,50.09246063232422,356.1875305175781,264.39599609375,151.09291076660156,165.83607482910156,41.6295280456543,48.4482307434082,52.05205535888672,182.50009155273438,76.96092224121094,230.99867248535156,40.93829345703125,82.24705505371094,170.04124450683594,320.0700378417969,15.32077693939209
2022-01-07,168.6324920654297,303.8597717285156,135.989501953125,162.5540008544922,27.194320678710938,329.4884033203125,342.32000732421875,249.99227905273438,210.5188751220703,428.6522521972656,59.75804901123047,150.7213134765625,361.0243225097656,57.3531608581543,154.720458984375,45.84133529663086,147.21505737304688,511.19140625,355.7550964355469,115.3852767944336,106.39232635498047,71.00141906738281,53.541160583496094,54.10599899291992,44.42412567138672,82.97087097167969,153.56198120117188,132.0,510.70001220703125,225.56927490234375,600.3524780273438,54.32311248779297,243.69935607910156,125.1336441040039,49.56380844116211,349.3559265136719,257.2189025878906,147.27435302734375,159.336181640625,41.25040054321289,49.47808837890625,53.19503402709961,186.76780700683594,77.53518676757812,232.17422485351562,41.801448822021484,82.5940933227539,164.9752197265625,318.43182373046875,15.844182968139648
2022-01-10,168.652099609375,304.0822448730469,137.6295928955078,161.48599243164062,27.34702491760254,325.7942199707031,352.7066650390625,250.57992553710938,205.67698669433594,434.6343994140625,59.402339935302734,150.86557006835938,355.41827392578125,57.53934860229492,153.95553588867188,45.752750396728516,145.20684814453125,494.62139892578125,350.1965637207031,116.677001953125,106.46041107177734,72.83172607421875,53.62989807128906,53.98500061035156,44.198307037353516,84.64906311035156,153.641357421875,132.0,525.8300170898438,226.87342834472656,618.1237182617188,54.936283111572266,241.2812042236328,124.8567123413086,51.205421447753906,351.47601318359375,263.6217346191406,141.14767456054688,162.4618377685547,41.63777160644531,50.002044677734375,55.11692428588867,184.78543090820312,75.63292694091797,228.073486328125,41.51630783081055,81.94569396972656,164.3076629638672,317.6269836425781,15.946643829345703
2022-01-11,171.48269653320312,304.7692565917969,138.68812561035156,165.36199951171875,27.763221740722656,332.0505676269531,354.79998779296875,252.70896911621094,208.0154571533203,438.3731384277344,61.90092086791992,151.0188446044922,357.74267578125,57.621795654296875,152.3189239501953,45.6230354309082,143.52426147460938,497.700927734375,349.4825439453125,117.1731948852539,108.89405822753906,72.21278381347656,53.647647857666016,54.08399963378906,44.45123291015625,83.89057159423828,153.57077026367188,137.30999755859375,529.8900146484375,232.0208740234375,613.6339111328125,55.4250373840332,239.19151306152344,125.26287841796875,51.85464096069336,353.4642333984375,265.6226501464844,141.01632690429688,163.95359802246094,42.14875793457031,50.64344024658203,55.438655853271484,187.25259399414062,76.08157348632812,224.5559844970703,41.300514221191406,82.84980010986328,169.53829956054688,318.5738525390625,15.874321937561035
