Date,AAPL,MSFT,NVDA,AMZN,META,GOOGL,GOOG,TSLA,AVGO,COST,NFLX,AMD,PEP,CSCO,ADBE,INTC,CMCSA,INTU,QCOM,TXN,AMAT,HON,SBUX,ISRG,VRTX,ADP,ADI,GILD,REGN,LRCX,BKNG,MDLZ,KLAC,MU,PANW,SNPS,PYPL,CDNS,MRVL,MRNA,MELI,ORLY,CTAS,MAR,AZN,CRWD,WDAY,DXCM,CHTR,CPRT,PAYX,IDXX,FAST,ODFL,VRSK,BIIB,PCAR,ROST,DDOG,KDP,MNST,TEAM,LULU,FTNT,ZS,ASML
2020-01-03,-0.009770096654207578,-0.012529779789158747,-0.016135137552824096,-0.012213314472679244,-0.005305354171338733,-0.005245061426369048,-0.004919052530827737,0.02920267893223429,-0.025764065522079937,0.000823471619079125,-0.011926110012005595,-0.01023550421374865,-0.0013997305553478108,-0.01644991144032043,-0.007865059622566164,-0.012237771182777777,-0.007966397480856972,-0.0067101530116555255,-0.019009249573535565,-0.01336376013106904,-0.016044202000497002,-0.01073276864930815,-0.005836552859311709,-0.006584961485813517,-0.006721106366927964,-0.002115996336991918,-0.01776026903924414,-0.002455820571895089,-0.01128610928336691,-0.010800232954111465,-0.00439607567685434,-0.001658030994874408,-0.01930107785202941,-0.01564828781996059,0.006013933757007185,-0.007799643593430971,-0.01813181039079062,-0.014380683017469186,-0.0262735266463437,-0.01783888659343649,-0.003924527681125133,0.002807380852017725,-0.00451544397651233,-0.014763161868848898,-0.005971308771394828,0.02615183254938368,0.005835060919297545,-0.0031044945118755894,0.008203941982369208,-0.0088106260708603,-0.0034134591249014978,-0.0009437702822811771,-0.017886645674540316,-0.011997022853730437,0.009680022198245115,-0.011588036324824335,-0.009858735096744729,0.00025652023108083973,0.019428496064362755,0.002432697385554189,-0.006615270386295306,0.0013012661506056817,-0.0033472064181777356,0.013853259083355048,0.0010558386690936855,-0.016245930999587214
2020-01-06,0.00793687693801613,0.002581222890224506,0.004184684446850888,0.014775871094842,0.018658419972255303,0.026305044118816883,0.024358127840315193,0.019071612174755247,-0.0014970036776081378,0.0002741111425722853,0.03001449447192089,-0.004330331317710639,0.0038263539766888194,0.003562761080097129,0.005709818156680369,-0.0028327019215074046,-0.007582561475952772,0.0076489817579875495,-0.005877962695091398,-0.006985623951834631,-0.021801146875249325,-0.007576387010036318,-0.007911712950042282,0.004070333456338287,0.027376670149077596,0.0013524793536586364,-0.011818429390443079,0.008873901660685298,0.006964435648678959,-0.018839938067270696,-0.008791895785998385,-0.0016606211899051178,-0.022760968216690977,-0.017761717255073993,0.014378991554267768,0.0015507244122244094,0.012880988875526883,0.006087656874943295,-0.03782674889225572,-0.041064670725592695,-0.0020587153071540093,-0.009365667629849183,0.0025935091206642173,-0.01301373787143445,-0.0042013746929091735,0.08241958104839797,0.006214342651976344,0.03278986108418424,0.006008589224189783,0.008917536342884865,-0.00011822746206396113,0.008124941204224379,-0.015709051593945377,-0.00793688250930983,0.002291826229754716,-0.00010314707181381307,-0.0036902393504035327,0.004865902582596561,0.06417109022496811,0.006573206426382067,0.0015790669464405586,0.03709595735815598,0.011921406525328287,0.007078522365118136,0.02747882448042403,-0.007986077330212265
2020-01-07,-0.0047139965147515546,-0.009159237343507739,0.01203414060062687,0.002089436023074214,0.0021613186669338794,-0.0019334580474240734,-0.0006242936915487423,0.03806670586808656,-0.0034485380346344894,-0.0015776244180049069,-0.015242258935465866,-0.0028973404070567043,-0.01584273484171384,-0.006506298427216315,-0.0009593069352474966,-0.0168266912393968,0.010516127811972233,0.00022536913238605782,0.028039275769979888,0.019113759922289433,0.02847694950670076,0.0005630067913593784,-0.0030681812427238143,-0.021993864418707425,-0.0010718838836843681,-0.012178238336722979,0.022495740565840375,-0.008105906607146633,0.003732256883261388,0.024086172337215925,0.010035355387972799,-0.004256472076005111,0.007909116020520513,0.08409821169288723,0.005727428642991341,0.006878745295180333,-0.004548781307674344,0.0031003579448500708,0.021953520245764652,-0.019493709772255688,0.029964504644823635,-0.013643443666407696,-0.0007405812021567118,-0.016422721581408995,0.0038017650248348646,-0.006553830273684523,0.020208557297937083,0.023873079479068613,0.003431619401616771,-0.0012843319414531113,-0.005556793548771259,-0.0030391077781930557,-0.0019465862311245832,0.0028643032288432706,0.008334139464090631,-0.002513337232988616,-0.006651425815978887,0.011598783914569031,0.004002002380129501,-0.027973877967653327,0.004879171705826292,0.0035959346257955532,-0.0073753697605240896,-0.0009825968538504824,-0.00617920050564266,0.010801647078290495
2020-01-08,0.01595812040643584,0.01580296158918697,0.0018736274977048004,-0.007839287338238396,0.010087030780483574,0.007092481807873535,0.007849474218542223,0.048032568493066904,-0.012552820042627427,0.01139886068028552,0.025403910325612396,-0.008742731810233476,0.005135507226724287,0.0006312751549443054,0.013348171859679455,0.0006785115072645727,0.010185905833009639,0.02377034943490331,-0.002926389845622945,0.002700816783516378,-0.0006492866873291578,0.0008441743184282363,0.011542474442226384,-0.001751686077803139,0.032099147059555064,0.009353754966713304,0.008991145531184712,0.010388100877206027,0.024592619780474785,0.01251234132815973,-0.0024933989837419073,0.0024079154109988283,0.0013026139453739143,-0.012954680981861104,-0.012786309263331566,0.020082343926161345,0.019414590081829552,0.01688214629070834,-0.007648172834053163,0.011185734879130074,0.013413637475621777,0.007273406767238101,0.01910769079868134,0.012274134431786992,-0.0023993445960063973,0.016484384659706308,0.03276190013934904,0.0076612185317001666,0.0032201989231402514,0.00683105840195551,0.009792576672986174,0.020677559638464914,0.007486471628820117,0.004703614147825568,0.009165741709992188,0.008820331140402224,0.01325881290988617,0.0029419257579296676,-0.00274967320888425,-0.015725793555540133,0.002039073247116353,0.014794458487444146,0.015160522719812275,0.01578322339905879,0.047411772672887445,0.010321796149279987
2020-01-09,0.021018487825367353,0.012415634299386087,0.010922858114472201,0.0047876954600311996,0.014209454590377802,0.010443234140470822,0.010983875926660733,-0.022189385476863444,-0.008065118322919108,0.01592303065811862,-0.010667937138360098,0.023554794667034595,0.0006681745486728322,-0.004217623279646278,0.007607116121365776,0.005580496339608783,0.002640254083706046,0.009319356974935682,0.013436331882426865,0.01202685103909312,0.0063132693308931,0.007342556043451784,0.018394221621573673,0.006869010864591368,-0.003598147796706773,0.008799899079443679,0.0,0.0006077600925390074,0.002741859303803245,-0.0068241791094407625,0.010315577875056018,0.002586778609737846,-0.006701518407861953,-0.003657493109681712,0.006267779376404762,0.019081810568434387,0.006684864407547111,0.014831387432664534,0.001917665460349699,0.023090640299019024,0.020299618478741205,0.012585480979249664,0.014677070445604535,-0.0019101813392746064,0.0025992132945288674,0.00501790986814008,0.004299339425911008,0.02556756643822624,0.012916225086068682,0.013523700653999653,0.006787184444911777,0.0227803956783776,0.0005523165888765275,0.022675462869325883,0.009591324635924802,0.005588075583768765,-0.00647993533503555,0.02470266398423503,0.006487006830892685,0.003954594469505645,0.006715107707052151,0.040311376369711716,-0.0057907906658713326,0.0071006504391566755,0.0620724286423777,-0.00169102477982741
2020-01-10,0.0022579584488265384,-0.004638303016383026,0.00533491304601302,-0.009455156242405702,-0.0010999717119357967,0.006438057884632033,0.006948614899703349,-0.006649355680979626,-0.023255209947647272,-0.007307215602214992,-0.01988912144494268,-0.016471508012013057,-0.001930616197592282,-0.004023106900251763,-0.0018816770884418467,-0.006089501893946958,-0.011714334305944176,0.0012723915847295726,0.0038855286858741913,-0.010178910107344261,-0.008101099455007702,-0.0021801904509450853,-0.004095462855635669,0.02183266696223135,-0.005705455615423435,-0.0007011694802904618,-0.017473171829311542,-0.012378884110812196,-0.005386417041044802,-0.012122693999005292,0.0012515069178753219,0.0011065975892962342,-0.01423279501628216,-0.011230242553209932,-0.009206196932149507,-0.0014134653962160387,0.003192901167040632,-0.004508537351232965,0.015209173853702435,0.03942971025312188,0.035036356780910695,-0.0011896767113974457,-0.0018276723394100827,-0.007264331139057397,-0.0046033240565402185,0.022274248499397877,0.0035040214346181045,-0.008267462959764764,-0.004445285951006142,0.00020982836621039964,-0.005613512543288437,0.01322443981977363,0.003032484123961772,0.01509026213613025,0.0011446804821751632,0.0074813638558529315,-0.00819174374009278,-0.011612159054635973,-0.0012442265565596703,0.0003587487187538325,0.016822626350617913,-0.011214032924848107,-0.004503544938387741,-0.0013985836131410881,0.018349138668196617,-0.017404652854768693
2020-01-13,0.021139583979899946,0.011952886196922554,0.030870983514611924,0.0043132627393767525,0.017501615533177826,0.007717112699287548,0.006622662125804084,0.09320702322102224,0.006528936834047868,0.008809181623868182,0.029554363101517118,0.011968814814073137,0.014757041734274407,0.017666246869427842,0.016982222149243442,0.010967957456356855,0.018066035358873814,0.002865710406815286,0.00783517366227867,-0.0003846132998240851,0.005515729450202034,0.014391235392283598,0.010152506201110805,0.007322103383187973,-0.010802807682221634,0.007395870195400814,0.004123903276882318,-0.011133513902128687,-0.006523467096311746,0.009972399223344372,-0.003071536847704105,0.00624782892337,0.012008101242567291,0.013669966311187106,0.012740571408523811,0.009852862743080401,0.02059574152488871,0.004917379323495031,0.037768243472691164,0.05686815598175376,0.03178323329929114,-0.003095095745053327,0.014278644937629535,0.009651407074508395,-0.003617233345390192,0.03047494898896717,0.009999241199324384,-0.006171582829022534,0.0100869571227546,0.009918174733151439,0.011543542967140608,0.0023052299313564514,0.007131034663203122,0.01831110465459532,0.004439655993756377,-0.008841424959538985,0.0032078729770798433,-0.0062320307380966476,0.019236075105176942,-0.002873520402357619,0.00290368429730117,0.016076305915125513,0.04308818919210104,0.02051927006745015,0.08065788510206953,0.017636770722955452
2020-01-14,-0.01359559527098847,-0.007068036285640274,-0.01882830226263949,-0.011625527046359843,-0.012926302444708174,-0.006577101175707775,-0.0058188027408120355,0.024578286172624794,0.02297605215542762,-0.00040025177985322205,-0.0006788214888722782,-0.011138748016728782,0.0023409891362897433,-0.00375951436685457,-0.002897460914608413,-0.002688653246839814,0.005009490813978426,-0.012246808236829741,-0.004517272039119055,0.005525332493309509,0.008698529950842223,-0.004534171605656152,-0.0009887011457969269,-0.0007131761082234459,0.014290943144277332,-0.00657803881301837,0.003939849249102728,-0.0017120666827664067,0.02267403841221805,0.011604592470850343,-0.004345027172699212,-0.0073544265126662504,0.013500404177283468,0.0012177693517046605,-0.0038259655655171975,-0.01167321897896353,-0.005567127991116387,-0.010685016442378115,-0.00036331835481037206,-0.012916236563774152,-0.05813256641174782,0.006887812219732808,-0.004713306920560131,0.0023811754620087834,0.01021529770509086,0.004568157020111397,-0.010721310069791058,-0.0033128031546346003,-0.0010394477827874644,0.0008306771224687723,0.004164412656627956,0.006109677941837753,0.006266004222469793,0.0167574475013184,-0.007240451064838188,0.017103685334166695,0.0017918808250793421,-0.008454395063720466,-0.041646666442404265,-0.00722025488154798,0.0007627649141849189,-0.013689259204724,-0.005767429473432578,0.0002570806278165671,-0.001342699370233373,0.0036426986876814497
2020-01-15,-0.004294390497367105,0.006455258169423182,-0.006939448733473999,-0.003977024437111101,0.009495532973824633,0.006000312220950355,0.005797759834057323,-0.03676981311758122,-0.01648931971012083,0.0035631128408118483,0.001121400424781998,0.007027729595696447,0.01702641325802175,0.004592866490834129,-0.004915880060992409,-0.008279304209517092,0.005416486794914508,0.0011730452144209681,-0.00987650649260445,-0.0115458506479343,-0.006758973862774219,0.0015504573662794136,0.0060264187256295725,-0.009083920543498616,0.018970148327063195,0.009185185938515101,-0.017043946434520455,-0.0015588423279521738,0.008042400694171609,-0.008078854259848334,-0.0030555669056317064,0.010098522298442708,0.002476438804761152,-0.023749792380731684,0.002912472161745886,-0.0018912452346082726,0.0018301032517257082,-0.009270189593865817,-0.02913738228751201,0.011928559556882547,0.012057572578103543,-0.0008213048346715335,0.01102195997214831,0.0010188938617000584,0.012279968244211464,0.016905554637831107,-0.004454863574157491,-0.003067753705721356,0.011278005213050795,0.003419534345493547,0.008621318190563606,0.01561576991618731,-0.00081490030473681,0.010095847255090646,0.011219578315864901,-0.019863521400180835,-0.009508116255317315,-0.010053790635775314,0.024152094336285134,0.009376149099565335,0.004564064281324934,0.005127662770671842,-0.0011492788429366936,0.0028232890871685476,0.0075295386798039125,-0.00819752912496055
2020-01-16,0.012448450791931683,0.018157246101227556,0.013589742743220395,0.008513567549042408,0.0027996420265401995,0.007586511201215434,0.00864807521870749,-0.00970946227670784,0.012815799947448128,0.007320040842440781,-0.0013280995614086358,0.024818223045221202,0.0029409082923954146,0.021430832460379592,0.007089762424278822,0.012141928624000712,0.012667788210951129,0.014076249790044206,0.023367087745028468,0.007635151271470106,0.02045772395928046,0.008429852068170027,0.011297073579558366,0.0017564976514317355,0.005749003893612698,0.011907088549672077,0.013691942279945862,-0.01413994606550594,-0.013345207606845414,0.025187828941492223,-0.005053531481853593,0.008186913143826755,0.016665701521678438,0.02652752509055138,0.01057938074197138,0.011962499794575915,0.004777469337025097,0.015448515746502222,0.05568116344527288,0.03733769263998285,0.009770653845922449,0.006642314807196092,0.006548029474213911,0.01160910083236306,-0.005725240191849042,0.03249533446702552,0.019892390872404832,0.0002986979188874102,-0.012927644909468398,0.0055704798797188235,0.006844224808275137,0.004944679718398639,0.014035365311083882,0.014070650201693269,0.011966888945286297,-0.023998463860096374,0.01410118423964645,0.0023747841227849376,0.009401382144761744,-0.008651685189746551,0.018349157618506483,-0.0014093570405027914,0.0009031249184904298,0.017278355674384464,0.03004902212333734,0.003326944181309277
