Date,NSRGY,ASML,NVO,SHEL,LVMUY,AZN,RHHBY,SAP,NVS,TM,TTE,SIEGY,HSBC,SONY,HDB,UL,BUD,BTI,BP,DEO,RIO,VALE,GSK,SNY,ADDYY,VWAGY
2021-04-19,103.69210815429688,602.3209838867188,33.84972381591797,32.9897346496582,139.5951385498047,46.957176208496094,36.85244369506836,128.39239501953125,75.5234603881836,140.03330993652344,35.1402587890625,77.76631927490234,22.59680938720703,21.45672607421875,31.698991775512695,54.941864013671875,64.5201644897461,27.342487335205078,19.96455955505371,159.1114501953125,59.94944763183594,12.33722972869873,31.019912719726562,42.535526275634766,159.36318969726562,24.387784957885742
2021-04-20,103.47779846191406,589.7320556640625,34.11977005004883,32.061038970947266,136.18154907226562,47.539249420166016,36.62582015991211,128.00592041015625,75.053466796875,137.96517944335938,34.22196578979492,75.63954162597656,22.057884216308594,21.189441680908203,31.83368492126465,55.06568908691406,63.205535888671875,26.355371475219727,19.546493530273438,157.20144653320312,58.851890563964844,12.165790557861328,30.791223526000977,42.68327713012695,155.50677490234375,23.95060157775879
2021-04-21,104.41542053222656,626.5817260742188,34.562103271484375,32.32876968383789,140.74851989746094,48.303226470947266,37.645626068115234,130.57321166992188,75.76272583007812,138.8962860107422,34.28318405151367,76.50101470947266,22.156558990478516,21.156274795532227,31.80582046508789,54.97043228149414,65.38406372070312,26.610780715942383,19.6884765625,158.79457092285156,59.741050720214844,12.330880165100098,31.240434646606445,43.060855865478516,156.89088439941406,23.978578567504883
2021-04-22,106.89788818359375,618.5523071289062,34.52485275268555,31.600875854492188,140.57177734375,47.939422607421875,37.0616340637207,132.2755584716797,75.39527893066406,138.57398986816406,33.7169075012207,76.28565216064453,21.723907470703125,21.25382423400879,32.172733306884766,54.4465446472168,65.94747924804688,26.30014991760254,19.199417114257812,159.31385803222656,58.358673095703125,12.34992790222168,30.774885177612305,42.73252868652344,154.6858367919922,23.530906677246094
2021-04-23,107.25508117675781,641.3218383789062,34.482948303222656,31.81839942932129,141.54843139648438,47.530155181884766,36.93088912963867,132.4503631591797,75.42945861816406,138.76199340820312,34.0306510925293,77.72144317626953,22.035112380981445,21.448925018310547,32.24704360961914,54.179840087890625,66.15406036376953,26.369178771972656,19.341402053833008,160.1412811279297,60.04670333862305,12.483269691467285,30.823888778686523,42.42060852050781,154.02720642089844,23.922622680664062
2021-04-26,106.1745834350586,640.8724975585938,34.50157165527344,32.05267333984375,141.1949920654297,47.630191802978516,36.416629791259766,131.787841796875,75.036376953125,137.4637908935547,34.076568603515625,77.21891784667969,22.262826919555664,21.24992561340332,33.03197479248047,54.198890686035156,66.2855224609375,26.203502655029297,19.656930923461914,157.51829528808594,61.304046630859375,12.667410850524902,30.8565673828125,42.57656478881836,152.7958221435547,23.377017974853516
2021-04-27,105.9424057006836,643.1380615234375,34.30602264404297,32.22837448120117,142.32974243164062,47.630191802978516,36.47764205932617,131.26333618164062,74.03657531738281,136.8102264404297,34.21430587768555,77.24583435058594,23.317899703979492,20.810956954956055,33.487144470214844,53.808349609375,66.0413818359375,26.16899299621582,19.672700881958008,157.69435119628906,60.3801383972168,12.889641761779785,30.815723419189453,42.32210922241211,152.13719177246094,23.474946975708008
2021-04-28,106.23709106445312,635.9976806640625,34.51089096069336,32.696903228759766,142.8785400390625,47.3664436340332,36.17257308959961,132.57920837402344,74.19039154052734,137.213134765625,35.10200881958008,76.91381072998047,23.401397705078125,20.385644912719727,34.47178649902344,54.09410095214844,66.98040771484375,25.975709915161133,20.224864959716797,158.49533081054688,60.831668853759766,13.3087158203125,30.791223526000977,43.15936279296875,150.3712615966797,23.17066764831543
2021-04-29,107.34437561035156,633.2634887695312,34.56675720214844,32.33713150024414,143.8458709716797,46.720703125,35.97209930419922,132.3031463623047,73.51531219482422,136.4700164794922,34.581634521484375,76.19591522216797,24.076946258544922,20.45587730407715,33.96552658081055,56.12299728393555,67.74100494384766,25.782428741455078,20.11442756652832,161.39114379882812,60.80388259887695,13.372211456298828,30.627870559692383,43.26606750488281,151.35446166992188,22.453685760498047
2021-04-30,106.73715209960938,619.517822265625,34.431732177734375,31.793306350708008,140.3113555908203,48.266845703125,35.483985900878906,128.76966857910156,72.8402328491211,134.98385620117188,33.88526153564453,74.80498504638672,23.697423934936523,19.540876388549805,32.64183044433594,55.93250274658203,66.63297271728516,25.89287757873535,19.846240997314453,157.861572265625,59.088069915771484,12.775350570678711,30.4971923828125,42.98698425292969,147.75575256347656,22.180885314941406
2021-05-03,106.89788818359375,627.3788452148438,35.078922271728516,32.546295166015625,141.45541381835938,48.839820861816406,36.04182815551758,129.76345825195312,73.82295227050781,136.2909698486328,34.6505126953125,76.34847259521484,23.2647647857666,19.38675308227539,32.41425323486328,56.39923095703125,67.26210021972656,26.127573013305664,20.264301300048828,158.70654296875,60.400978088378906,12.75629997253418,30.76671600341797,43.34986877441406,150.7244415283203,22.313791275024414
2021-05-04,105.46019744873047,603.0,34.51554489135742,32.33713150024414,139.148681640625,48.1395149230957,35.50141906738281,125.80669403076172,73.17350769042969,134.8226776123047,34.74233627319336,73.71018981933594,23.31031036376953,18.88340187072754,32.13557815551758,55.54194641113281,66.8416748046875,26.113771438598633,20.445728302001953,158.22244262695312,60.54686737060547,12.940439224243164,30.627870559692383,42.94950485229492,146.46713256835938,21.45341682434082
2021-05-05,106.40675354003906,615.347412109375,34.48760223388672,33.28256607055664,141.12986755371094,48.79435348510742,35.623443603515625,127.12255096435547,73.91694641113281,135.56578063964844,35.928470611572266,75.3882827758789,23.91754722595215,19.047283172607422,32.437469482421875,56.14204788208008,66.8700942993164,26.45891761779785,21.12409782409668,158.1696319580078,62.78367233276367,13.162674903869629,30.8565673828125,43.08580017089844,149.74124145507812,21.908082962036133
2021-05-06,107.45153045654297,617.7058715820312,34.548133850097656,33.57540512084961,141.20428466796875,48.63973617553711,35.97209930419922,130.361572265625,74.64329528808594,136.94454956054688,36.43354415893555,75.64851379394531,24.00104522705078,19.07069206237793,32.767242431640625,56.856449127197266,71.01751708984375,26.983537673950195,21.152029037475586,159.9300079345703,63.46444320678711,13.87382698059082,30.962738037109375,43.45208740234375,150.686279296875,21.97803497314453
2021-05-07,108.0408935546875,631.3477172851562,35.22792434692383,34.211273193359375,143.18548583984375,48.93986892700195,36.72169876098633,130.42599487304688,75.16455841064453,137.5623016357422,36.65545654296875,78.76239776611328,23.98586082458496,18.932172775268555,33.157379150390625,56.904075622558594,70.62928009033203,27.487455368041992,21.335615158081055,161.28550720214844,64.72177124023438,14.019866943359375,31.322105407714844,44.14207077026367,162.12185668945312,22.48166847229004
2021-05-10,107.78192901611328,601.3318481445312,35.5166015625,33.491737365722656,140.74851989746094,49.458282470703125,36.24230194091797,128.3831787109375,75.18165588378906,138.8246612548828,36.1733512878418,77.99962615966797,24.145259857177734,19.00240707397461,32.279563903808594,57.580379486083984,70.90387725830078,27.466745376586914,21.247814178466797,161.43515014648438,65.16636657714844,14.00082015991211,31.4691162109375,44.67873001098633,165.1955108642578,22.37674331665039
2021-05-11,107.3265151977539,604.5914306640625,35.67491149902344,32.830772399902344,139.07424926757812,49.20362091064453,36.05054473876953,126.82809448242188,74.69457244873047,136.29994201660156,35.63002014160156,76.42922973632812,23.667064666748047,18.739030838012695,32.14022445678711,57.1803092956543,70.40201568603516,27.20442771911621,20.728984832763672,158.7769775390625,65.74988555908203,14.419890403747559,31.191429138183594,44.252811431884766,166.1023406982422,21.88010597229004
2021-05-12,106.576416015625,577.0009765625,36.3360710144043,33.1319694519043,136.40476989746094,49.56742477416992,35.91108703613281,124.6840591430664,74.83129119873047,137.44590759277344,35.77541732788086,75.0562515258789,23.386215209960938,18.15373992919922,31.79187774658203,57.066009521484375,70.0327377319336,27.197526931762695,20.90459442138672,162.45614624023438,64.4300308227539,13.759536743164062,31.313936233520508,44.09947967529297,165.8541717529297,21.467405319213867
2021-05-13,107.20149993896484,597.334228515625,36.73183822631836,32.977508544921875,139.1021728515625,50.0676383972168,36.346900939941406,126.4788818359375,75.54055786132812,138.97686767578125,35.928470611572266,76.48307037353516,23.651884078979492,18.138134002685547,32.284210205078125,57.38985824584961,70.9796371459961,27.55647850036621,20.66513442993164,164.0140838623047,62.53359603881836,13.505552291870117,31.57529640197754,44.755393981933594,167.45989990234375,21.88010597229004
2021-05-14,107.95159149169922,620.9844360351562,36.829620361328125,34.10010528564453,143.07388305664062,50.21316146850586,36.72169876098633,129.8365936279297,76.01908874511719,139.5319366455078,37.290611267089844,79.121337890625,24.084537506103516,18.368345260620117,32.54894256591797,57.713714599609375,71.64246368408203,27.49435806274414,21.271760940551758,166.54022216796875,61.29015350341797,13.35316276550293,31.91832160949707,44.92576217651367,169.9770050048828,22.607576370239258
