Date,NEE,SO,DUK,SRE,AEP,D,EXC,PEG,ED,WEC,DTE,EIX,PPL,ETR,AEE,CMS,CNP,AWK,ES,PG,KO,PEP,COST,WMT,PM,MO,CL,KMB,GIS,KHC,ADM,HSY,MKC,CHD,CLX,HRL,TSN,SYY,CAG,CPB,SJM,TAP,EL,STZ
2020-01-03,0.007099092216186427,-0.0009584719768722113,0.0006641517185463564,-0.009161928675007449,-0.0010704954849071048,-0.0024428766688127782,0.0030770481915375417,-0.0001704004945498692,-0.0025917066687536987,0.0062668432853377285,0.002405823338714081,0.005363506211130677,-0.0011297609943553895,0.006760726907350382,0.0003942044962126708,0.009675926742325841,-0.005954316537890641,0.00646851747016447,-0.004455514943631811,-0.0067482550207697434,-0.005470411087202606,-0.0013997305553478108,0.000823471619079125,-0.008867363132512615,-0.001880122075764481,0.007686294441576606,-0.0014692242050256957,-0.0002944941188632533,-0.0036512149845721906,-0.011774233460392667,-0.0019538076937869004,0.008990022586566185,0.015811619456435076,0.003421163175445095,0.0019640646287045235,-0.0013550253569798215,0.006757164010783855,-0.003668658083982032,-0.0086606510978773,-0.001238131035494259,0.0014672396149171222,-0.002992682159041206,-0.00759223520052322,0.006511103201061948
2020-01-06,0.004980854011445235,0.003988275855247798,0.004855379440730129,0.008356810658081144,0.003314833011528953,0.007675866390613273,0.0015347266640774295,-0.009757601202992069,-0.0032776125451582146,0.0007668814367929722,-0.00023276108040163923,0.004669501151575278,0.0011297609943552573,0.0035310589012014218,0.0009200396046936556,0.004483761152125559,-0.0014944078977597493,-0.001903124407959298,0.005415981693957413,0.0013858799791973114,-0.0003658944947199216,0.0038263539766888194,0.0002741111425722853,-0.002037653827739607,0.011575884070595014,0.004021805904269446,0.006886096941535702,0.002206906810084831,0.012436641100422504,0.0022381858459105397,-0.007853431078562265,-0.0047617621386692776,0.0059748557985129114,0.0038349279098297984,0.003003656659686649,0.00045205109535253514,-0.00475839586972756,-0.0013048452180248078,0.005384233451860131,0.0016500783321616436,0.013786659622586989,0.023146998007652523,0.0129109387674492,0.0045796130985936954
2020-01-07,-0.0008697963190818799,-0.0030298038783757404,-0.00629464658311645,-0.0008057044356652537,0.00021342144194825663,-0.002187099147063481,0.0008760961104767483,-0.009159644100514253,-0.007613238571718364,-0.0038404036515995734,-0.00333927630506266,0.009669776956105361,-0.006798903329683245,-0.00016787841815693735,0.0036699385520727905,-0.00512601609443092,0.004475956151708556,-0.006230639554384866,-0.007590775033526747,-0.0062106793436757885,-0.007712084120996241,-0.01584273484171384,-0.0015776244180049069,-0.009308032410639662,0.004407622580697399,-0.005231781764571078,-0.013819550966398772,-0.0008821228449756833,-0.006868926757956942,-0.01772227754120893,-0.012118787559332458,0.0019350929748936634,-0.017319836087140654,-0.009686848319633488,-0.01213575602812301,0.006080260876169865,-0.014637963478255888,-0.008104683836282073,-0.03645597061232289,0.000623012401035838,-0.014177803864257899,-0.002565883047471741,-0.006337568835916037,-0.036367545851389814
2020-01-08,-0.00045612982635725817,-0.0003192349449573773,0.0014392671423862648,0.006827822333290578,-0.00299296476189216,-0.0063452222766984005,0.007198439050860663,0.00623070154418351,-0.008016419569329136,0.0013184533348698122,-0.0005448528715893784,-0.0015832037171148,0.005669142335327821,-0.0014281854319935674,-0.0017022209811930658,-0.00032106218028408757,-0.008596646309387538,0.004075151722900193,0.0008462195111355065,0.004253507604952053,0.0018416847563248466,0.005135507226724287,0.01139886068028552,-0.0034374936691512,0.018803358931645985,0.010236245695243817,0.025143312664693433,0.00966088472822491,0.014257358453450561,-0.005542007999279448,-0.011145614575767173,0.00818166188431227,-0.0053625096893052384,-0.009058792230974307,0.0029655335819907536,0.0011220346720562577,0.006171861307374047,0.01154132509177323,-0.014020980898665346,-0.01758453010289623,0.01021669932835778,0.009679477419669747,0.008072255360852024,0.035789732282505565
2020-01-09,0.007805483618893379,0.010487927602790222,0.002430743450828483,-0.007230855773068507,0.005018754284230897,0.0028115238353775096,0.003037958232123316,0.007905504163442168,-0.0010351469112654908,0.009941626167948801,0.0014001582504828054,0.005267450108549448,0.0036671867100901475,0.010869008527515992,0.003793483397585195,0.0076811147377819034,-0.007157387876527556,0.013519232485501902,0.007824263550578137,0.010878602463719612,0.01805138151109122,0.0006681745486728322,0.01592303065811862,0.010277552064788502,0.002722587650933122,0.009736386322582688,0.008481765988410944,0.015682816093032036,-0.0020978310756013235,-0.00032687105651184827,-0.010365172015789596,0.003623044832251075,-0.031189905718414495,0.007482912366345469,0.005446746981170723,-0.0022452270692062803,-0.0020158810203108235,0.0011823703768559263,0.010611764345075492,0.005685930874704336,0.0029964010357411046,-0.0010911108370426597,0.020206666554414787,0.017193414710249752
2020-01-10,0.0018904245591720254,0.0063031417816957055,-0.001988506185903242,0.006296554111336125,0.0048878839677106625,0.0018292611579793874,0.0023807038634774606,-0.002056654010338755,0.006996430363558628,0.005961018462635304,0.0021739927694827297,-0.008441263141964065,-0.0019727819657349003,0.002906205118065194,0.005468890470790572,0.005246956997241151,-0.0056873118354649095,0.003514585324560556,0.012037492887404903,0.0009684052145209564,0.0034272120630603514,-0.001930616197592282,-0.007307215602214992,-0.008385623597650101,-0.009332100939407227,-0.006944910057323106,0.004142507267227495,0.0055058091753275775,-0.002484679725255298,0.003916410620282799,-0.004540535735585552,0.010586792738943697,0.012190902841354758,0.0050054717581193816,0.005677638535557004,0.014424081041614908,0.029925521947616014,0.0034205140364003124,-0.011867946722668781,0.0023071549542592095,0.007404285773142492,0.0019995149904134804,-0.0016054863399180437,-0.027281493797047564
2020-01-13,0.011633834805837026,0.013728749880712623,0.008806469395228946,0.009370866682508283,0.003069399628242035,-0.00024354722240789472,-0.0015142135387622492,-0.0008578880559381601,0.003423172269068972,0.011923406400321739,0.005028328761349096,-0.0017233415264295707,-0.00028221299483087285,0.00751634154400013,0.008018334655385167,0.009941009921273655,-0.0007609742612162832,0.009581972196312783,0.008728710889971571,0.0073137551555556195,0.010747221406885178,0.014757041734274407,0.008809181623868182,-0.00430529938920016,0.004108173748318938,0.010695607940159642,-0.00014280168665548452,0.004766508157925786,0.015383255025402293,0.014872484320678643,0.010637263558217478,0.010476413603566612,0.006494254573283771,0.01021876282402208,0.016329630588764125,0.022027564799972518,0.016615230810104176,-0.014231370212276058,0.0062638130334792255,-0.00020933363335195955,0.008205358294379505,0.005793798913802849,0.008704108322827978,0.0003187005058670744
2020-01-14,0.005383320535465874,0.005870542983419778,0.0006579210495414071,0.00033087706102096485,0.0036919070134874567,-0.0012197148196670538,-0.008260864520347347,0.00222922028136934,-0.00011398558272996465,0.0031983478699343635,0.005156962442553626,-0.004521261432592856,0.00422478629182142,0.0004939621009146758,-0.00025753815845655953,0.003135120675606638,0.014356368640903618,0.006685359156599103,0.00818704457918832,-0.0015227934866260688,-0.0023189493463971465,0.0023409891362897433,-0.00040025177985322205,0.0025857462719558726,-0.0027368669956519313,0.0021645728218953305,0.0021366994043021323,0.0006385547712741051,-0.0011312787023341135,0.01812750701436137,0.0017994018508765148,-0.005761862253958335,0.009573084789742926,0.004929800361502917,0.0003201908917026349,-0.009852204326178577,-0.01639748690075846,-0.015892913469966213,0.003739601966363718,-0.003779272524908105,-0.008013980265273687,0.010059208802897247,0.010392371443613765,0.012603378015405746
2020-01-15,0.015421532573991566,0.010115164730004398,0.012949464131117343,0.019125661600002525,0.016912379534476905,0.012610674561969754,0.01602439414127643,0.012088421489301261,0.013353406746058399,0.012796905296786181,0.013193681600964898,0.025007897872535982,0.007559570864022921,0.017609933220811055,0.007573224216276688,0.012598302511785993,0.012672430083690527,0.01837372221219395,0.016978275125191847,0.010133842859861856,0.012422544261162238,0.01702641325802175,0.0035631128408118483,-0.007776951820460964,0.008413975807379183,0.007442244320517046,0.007229352250182277,0.00826431845284983,0.006956697767093528,-0.004105439261839915,-0.0024752557316802142,-0.0021525098069267346,0.004304921746311856,0.009370186737153209,0.0026841409310383577,-0.0033059241681037384,-0.012586944725109845,0.003029807324527788,-0.006866565670589306,0.005035600561430654,0.001435944854816879,-0.000536180016834488,0.012851624464248713,0.00010470423050852949
2020-01-16,0.0027390269776861004,0.008654098890228749,0.00743299398063783,0.006724083081332408,0.0073229628571542076,0.006246495049271321,0.004073371397475923,-0.0011853382163224963,0.002357699509940347,0.010558040259307606,0.007021248751286175,-0.004821285579339724,0.0030637099607252866,0.009731112080057077,0.01283300911986538,0.010455099579802002,0.0018501144083518716,0.0132319511086054,0.005025989810629883,0.0008729933774348466,0.002114351953286643,0.0029409082923954146,0.007320040842440781,0.0053637824738081005,0.002713382065772766,-0.0031268633223177373,-0.0007065974036291785,0.008894041985354435,0.006536748614232013,0.0041054392618398725,0.021175682069572963,0.0030927115407163057,-0.002748199494066891,-0.0022297935212017114,0.0029320840738591386,0.01576908493723504,-0.008517699898076136,0.00012093643024936682,0.01152150662539319,0.0064671096715219955,0.004199659290850486,0.011556955937911582,-0.0025206211316777627,5.225973016460368e-05
