Date,PG,JNJ,KO,PEP,MRK,ABBV,COST,WMT,MCD,UNH,LLY,PFE,PM,MO,CL,T,VZ,SO,DUK,NEE,AEP,D,ED,XEL,PEG,WEC,ES,DTE,EIX,PPL,CMS,AEE,FE,LNT,ATO,EVRG,NI,PNW,AWK,K,GIS,KMB,SJM,CAG,CPB,HSY,MKC,CHD
2018-01-02,73.34203338623047,111.35299682617188,35.492733001708984,92.42117309570312,41.90156555175781,69.34370422363281,168.72840881347656,28.914419174194336,143.57911682128906,194.59161376953125,75.15193176269531,24.229597091674805,68.7715072631836,38.985321044921875,62.114097595214844,16.087730407714844,34.22002410888672,33.95388412475586,60.00496292114258,31.778818130493164,54.52915954589844,56.25048065185547,62.57170867919922,37.4288330078125,38.91729736328125,50.87400436401367,47.76945495605469,70.668212890625,44.3082389831543,21.379907608032227,37.0196533203125,46.4730224609375,22.20132064819336,32.73225402832031,70.22200012207031,39.42243194580078,19.501134872436523,60.484466552734375,76.48053741455078,47.670902252197266,43.66109085083008,89.96044921875,95.79962158203125,27.623559951782227,35.68238067626953,92.66923522949219,43.591575622558594,44.71626663208008
2018-01-03,73.25305938720703,112.4167251586914,35.414798736572266,92.1784896850586,41.841941833496094,70.42884826660156,170.75320434570312,29.16663932800293,142.9740753173828,196.6329345703125,75.56017303466797,24.40912437438965,68.68587493896484,38.842041015625,61.874359130859375,15.716215133666992,33.516822814941406,33.75954055786133,59.81752395629883,31.104673385620117,54.06977844238281,54.08538818359375,61.98027420043945,37.17831039428711,38.718894958496094,50.696102142333984,47.34584426879883,70.44015502929688,43.957969665527344,21.428813934326172,36.79098892211914,46.234256744384766,21.88436508178711,32.44466018676758,69.64398956298828,38.81410217285156,19.378097534179688,59.929290771484375,75.93963623046875,47.44646072387695,43.43183517456055,88.45697784423828,95.55184173583984,27.48367691040039,35.17790222167969,92.2807388305664,43.694915771484375,44.4267692565918
2018-01-04,73.7708511352539,112.40873718261719,35.913597106933594,92.63255310058594,42.520179748535156,70.02720642089844,169.42721557617188,29.193031311035156,143.97703552246094,197.48638916015625,75.89741516113281,24.462324142456055,68.1654281616211,38.68771743774414,62.27114486694336,15.862319946289062,33.62550354003906,33.61557388305664,59.348873138427734,30.944852828979492,53.4296875,53.833126068115234,61.254093170166016,36.888648986816406,37.58190155029297,50.5181884765625,46.6801643371582,69.26724243164062,43.63573455810547,21.484708786010742,36.38096618652344,45.708946228027344,21.841142654418945,32.06377410888672,69.34671783447266,38.65089797973633,19.29350471496582,59.48948287963867,75.21846008300781,48.203914642333984,43.93470001220703,89.4769287109375,96.31842803955078,27.93277931213379,35.47154998779297,92.92548370361328,43.97051239013672,45.17763137817383
2018-01-05,73.81941223144531,113.33646392822266,35.90579605102539,92.89871215820312,42.47544860839844,71.24622344970703,168.21771240234375,29.36606788635254,144.2671661376953,201.25221252441406,76.82927703857422,24.508874893188477,68.71223449707031,38.797950744628906,62.345542907714844,15.920753479003906,33.54879379272461,33.67316436767578,59.07492446899414,31.086240768432617,53.31672668457031,53.84014129638672,61.194183349609375,36.630313873291016,37.89476776123047,50.17784881591797,46.76337814331055,69.20204162597656,44.11909484863281,21.624446868896484,36.12077331542969,45.67710876464844,21.689876556396484,31.931636810302734,68.69436645507812,38.32448196411133,19.06281280517578,59.424591064453125,74.48008728027344,48.351200103759766,44.31187438964844,89.28047943115234,97.21663665771484,28.021135330200195,35.607086181640625,93.37184143066406,44.40113830566406,45.29522705078125
2018-01-08,74.20775604248047,113.48043060302734,35.85124969482422,92.36639404296875,42.22951126098633,70.10472869873047,168.87168884277344,29.800119400024414,144.1676483154297,197.75914001464844,76.43877410888672,24.236249923706055,68.60680389404297,38.74834060668945,62.43645477294922,15.966670989990234,33.491268157958984,33.975494384765625,59.26237106323242,31.342357635498047,53.78361892700195,54.66695022583008,62.05512619018555,36.90431213378906,38.009220123291016,50.611019134521484,47.088653564453125,69.71031951904297,44.9737434387207,21.938858032226562,36.53867721557617,46.218326568603516,21.89156723022461,32.2891960144043,68.9090805053711,38.368995666503906,19.22429656982422,59.87881851196289,75.12400817871094,48.51252365112305,44.45975875854492,90.2324447631836,98.099365234375,27.623559951782227,35.86308288574219,94.28109741210938,44.44850540161133,45.629940032958984
2018-01-09,73.66567993164062,115.2799072265625,36.030513763427734,92.43685150146484,42.3338508605957,70.6332015991211,166.90956115722656,29.442317962646484,143.84442138671875,198.74459838867188,76.37665557861328,24.209653854370117,69.10092163085938,38.34052658081055,62.527408599853516,15.925044059753418,33.368412017822266,33.550785064697266,58.57025146484375,31.112882614135742,53.15105438232422,54.099395751953125,61.396331787109375,36.47373962402344,37.871856689453125,50.20879364013672,46.73311996459961,68.86323547363281,44.49737548828125,21.88995361328125,36.04191589355469,45.621402740478516,21.653854370117188,31.79949188232422,68.19891357421875,38.76218032836914,18.993608474731445,59.136207580566406,74.44575500488281,48.23899841308594,44.228633880615234,88.24543762207031,98.17680358886719,27.527847290039062,35.878257751464844,94.04963684082031,44.405433654785156,45.584712982177734
2018-01-10,73.19641876220703,115.1439437866211,35.90579605102539,91.96715545654297,42.706504821777344,70.24564361572266,166.1300506591797,29.231155395507812,143.8195037841797,197.26638793945312,76.41213989257812,24.249553680419922,69.58842468261719,38.737327575683594,61.84955596923828,15.555484771728516,33.420135498046875,33.08290481567383,57.75558090209961,30.856731414794922,52.337745666503906,53.39871597290039,60.580318450927734,36.11361312866211,37.69636535644531,49.2496337890625,46.385154724121094,68.18556213378906,44.02102279663086,21.589515686035156,35.4663200378418,44.95284652709961,21.480968475341797,31.239843368530273,66.7208251953125,37.8348503112793,18.555288314819336,58.09075164794922,73.57859802246094,47.00461959838867,43.71417236328125,86.85523986816406,96.14031982421875,27.115562438964844,34.755645751953125,91.6029281616211,43.742286682128906,45.04192352294922
2018-01-11,72.9375228881836,115.79975891113281,35.882415771484375,91.4974365234375,42.93009948730469,70.45144653320312,169.6781005859375,29.33381462097168,143.72007751464844,198.31341552734375,76.6695327758789,24.30939483642578,69.0811538696289,38.737327575683594,61.62636947631836,15.496013641357422,33.691688537597656,32.57183837890625,57.15719223022461,30.83830451965332,51.75788879394531,53.39871597290039,60.18351745605469,35.636077880859375,38.15420913696289,49.18001174926758,46.53644561767578,67.72289276123047,43.65674591064453,21.575538635253906,35.00110626220703,44.69019317626953,21.78351593017578,30.96778106689453,66.06022644042969,37.590030670166016,18.555288314819336,57.62210464477539,72.75439453125,46.27520751953125,43.311546325683594,85.14776611328125,95.35826110839844,27.064023971557617,34.702552795410156,90.9995346069336,43.492530822753906,44.6619758605957
2018-01-12,72.5006103515625,116.5755386352539,35.9681510925293,91.88885498046875,43.72012710571289,71.21082305908203,171.88218688964844,29.583091735839844,143.86924743652344,201.17300415039062,77.19314575195312,24.29608726501465,68.8439712524414,38.36256790161133,61.68425369262695,15.674424171447754,33.530052185058594,32.27670669555664,56.883243560791016,30.80142593383789,50.80150604248047,53.20954513549805,59.50975036621094,35.34640121459961,38.23051071166992,49.218692779541016,46.4078483581543,67.71637725830078,43.02627182006836,21.71527099609375,34.70148468017578,44.18876647949219,21.661056518554688,30.726816177368164,65.92809295654297,37.30813217163086,18.509151458740234,57.11739730834961,69.39743041992188,45.370460510253906,43.132598876953125,85.35931396484375,95.57505798339844,27.02721405029297,34.52048873901367,90.32170867919922,43.496829986572266,44.34535598754883
2018-01-15,72.5006103515625,116.5755386352539,35.9681510925293,91.88885498046875,43.72012710571289,71.21082305908203,171.88218688964844,29.583091735839844,143.86924743652344,201.17300415039062,77.19314575195312,24.29608726501465,68.8439712524414,38.36256790161133,61.68425369262695,15.674424171447754,33.530052185058594,32.27670669555664,56.883243560791016,30.80142593383789,50.80150604248047,53.20954513549805,59.50975036621094,35.34640121459961,38.23051071166992,49.218692779541016,46.4078483581543,67.71637725830078,43.02627182006836,21.71527099609375,34.70148468017578,44.18876647949219,21.661056518554688,30.726816177368164,65.92809295654297,37.30813217163086,18.509151458740234,57.11739730834961,69.39743041992188,45.370460510253906,43.132598876953125,85.35931396484375,95.57505798339844,27.02721405029297,34.52048873901367,90.32170867919922,43.496829986572266,44.34535598754883
2018-01-16,72.99415588378906,117.45532989501953,36.264312744140625,92.26461029052734,46.26165771484375,72.73664855957031,171.6044158935547,29.53030014038086,143.96043395996094,204.92123413085938,75.69330596923828,24.335983276367188,69.0877456665039,37.98230743408203,62.345542907714844,15.597963333129883,33.40073776245117,32.14714431762695,56.53716278076172,30.846500396728516,50.83162307739258,52.740081787109375,59.157875061035156,35.456024169921875,37.81082534790039,48.84739303588867,46.10527420043945,67.85973358154297,42.96323013305664,21.84104347229004,34.89860916137695,44.1410026550293,21.553003311157227,30.75013542175293,66.14280700683594,37.71615219116211,18.4783992767334,56.85783386230469,70.59080505371094,46.24713897705078,43.56504440307617,86.3263931274414,96.02416229248047,27.071392059326172,35.22592544555664,89.51165771484375,43.61741256713867,44.553428649902344
2018-01-17,73.78702545166016,117.55130004882812,36.490333557128906,93.2979507446289,46.23185348510742,74.06380462646484,172.28538513183594,30.119792938232422,145.03799438476562,209.78688049316406,76.509765625,24.721641540527344,69.69383239746094,38.66017150878906,63.38711929321289,15.653182983398438,33.43953323364258,32.4278678894043,56.52996063232422,31.121063232421875,51.39640808105469,52.901241302490234,59.34505844116211,35.76913833618164,38.360233306884766,49.17227554321289,46.63478469848633,67.82715606689453,43.229434967041016,22.05763053894043,35.12726974487305,44.40365982055664,21.553003311157227,31.138784408569336,66.73733520507812,38.235450744628906,18.5706729888916,57.34092712402344,70.83981323242188,46.64692687988281,44.079505920410156,88.1396484375,97.44119262695312,27.432138442993164,35.620361328125,90.0406723022461,44.203060150146484,45.096221923828125
2018-01-18,73.51800537109375,117.50330352783203,36.5370979309082,93.19621276855469,45.56106185913086,73.6734619140625,171.58651733398438,30.589035034179688,144.69815063476562,213.94873046875,76.16365051269531,24.595308303833008,69.21949768066406,38.59403991699219,63.34577560424805,15.780622482299805,33.329620361328125,32.31990432739258,55.758541107177734,30.895673751831055,51.05754852294922,52.473819732666016,58.60388946533203,35.52646255493164,37.955810546875,48.94022750854492,45.999366760253906,67.42315673828125,43.37654113769531,22.085580825805664,34.77244567871094,44.08529281616211,21.293676376342773,30.843412399291992,66.62999725341797,37.89419937133789,18.4399471282959,57.11017608642578,70.75393676757812,46.14896011352539,43.736541748046875,87.14234161376953,97.31730651855469,27.3585147857666,35.0817985534668,89.09835815429688,44.31501388549805,44.752445220947266
2018-01-19,74.24356079101562,117.85521697998047,36.75531768798828,94.07296752929688,45.672855377197266,74.26251983642578,172.28538513183594,30.67409896850586,145.98289489746094,214.11590576171875,75.87080383300781,24.562061309814453,71.75585174560547,39.19474411010742,64.06497955322266,15.806108474731445,33.5623664855957,31.988792419433594,55.383644104003906,30.768630981445312,51.02741241455078,52.54389572143555,58.596412658691406,35.330753326416016,38.001590728759766,48.816463470458984,45.98423767089844,67.21463012695312,43.51664352416992,22.071605682373047,34.73302459716797,43.90224838256836,21.178424835205078,30.633543014526367,66.74559020996094,37.79777145385742,18.409191131591797,57.01647186279297,71.26908874511719,46.72407531738281,44.072052001953125,87.25568389892578,98.74979400634766,27.807628631591797,35.946529388427734,90.40438079833984,42.71311950683594,45.150489807128906
