Date,PEP,INTC,COST,PFE,MSFT,AAPL,NVDA,PM,IBM,ABBV,TXN,XOM,QCOM,BAC,WMT,MCD,CSCO,INTU,JPM,AMD,ORCL,CVX,UNH,MO,ADBE,PG,KO,ACN,JNJ,MRK,AVGO,LLY,CL,CRM
2019-11-04,111.78140258789062,50.539161682128906,271.37054443359375,26.90260887145996,136.78207397460938,61.9434700012207,5.235233306884766,60.63396453857422,100.48860168457031,64.19204711914062,101.94830322265625,53.59810256958008,73.92145538330078,27.81222915649414,35.853355407714844,163.16134643554688,39.39700698852539,243.90707397460938,108.684326171875,36.290000915527344,50.692535400390625,92.11734771728516,226.96441650390625,27.79802894592285,277.5,102.53590393066406,43.878360748291016,172.04054260253906,109.2389144897461,65.75334167480469,25.976348876953125,104.62711334228516,56.79487609863281,155.70809936523438
2019-11-05,110.830322265625,50.48652648925781,273.5282287597656,26.513532638549805,136.6969451904297,61.85447311401367,5.213099479675293,61.186256408691406,100.64918518066406,63.30253982543945,101.01286315917969,54.66005325317383,74.2428970336914,28.17275619506836,36.246742248535156,166.2056121826172,39.62934112548828,243.04302978515625,108.92057037353516,36.150001525878906,50.89366149902344,92.39769744873047,226.10621643066406,28.194265365600586,289.2900085449219,102.38951873779297,43.28386306762695,171.19772338867188,109.39830017089844,64.98529052734375,26.74626922607422,102.9066162109375,57.27241897583008,156.2515106201172
2019-11-06,111.18595886230469,50.80848693847656,275.7132568359375,26.605499267578125,136.31842041015625,61.880924224853516,5.16385555267334,60.82291030883789,101.29881286621094,63.4881706237793,101.43421173095703,53.4635009765625,73.52183532714844,28.147005081176758,36.44192123413086,167.93528747558594,40.05252456665039,243.29263305664062,109.08931732177734,35.93000030517578,50.92109680175781,90.8519287109375,226.30499267578125,27.987001419067383,287.3999938964844,103.61231231689453,43.59762191772461,173.35052490234375,109.85125732421875,65.243896484375,26.671327590942383,105.28388977050781,57.75865936279297,157.0221405029297
2019-11-07,110.2596664428711,51.20543670654297,279.0411682128906,26.362651824951172,136.50765991210938,62.59511184692383,5.181513786315918,59.76922607421875,101.69023895263672,63.43402862548828,101.06341552734375,54.6002311706543,78.16963958740234,28.52469825744629,36.66454315185547,166.98391723632812,40.17696762084961,248.9856414794922,109.67989349365234,36.279998779296875,51.17707443237305,92.35980987548828,231.67080688476562,28.029678344726562,290.7699890136719,103.00952911376953,43.176517486572266,173.22230529785156,110.2454833984375,64.95394897460938,26.550382614135742,104.3126220703125,58.06256866455078,157.58531188964844
2019-11-08,110.10256958007812,51.39949035644531,276.6732177734375,26.462650299072266,138.11630249023438,62.766414642333984,5.167586326599121,60.72843551635742,101.63115692138672,65.90921783447266,101.2235336303711,53.563331604003906,81.68804168701172,28.550457000732422,36.42361831665039,167.4423370361328,40.517189025878906,246.5855712890625,110.00049591064453,36.290000915527344,51.64331817626953,91.63239288330078,232.1315155029297,28.291797637939453,292.4599914550781,103.07842254638672,43.11045455932617,173.7811279296875,111.56243133544922,65.51039123535156,26.692617416381836,105.01566314697266,57.85417938232422,159.1759796142578
2019-11-11,109.49053955078125,51.47005844116211,275.0458984375,26.37693977355957,138.25827026367188,63.263450622558594,5.177536487579346,60.85197830200195,100.05067443847656,66.25727844238281,99.51274871826172,53.23786163330078,79.78547668457031,28.48178482055664,36.3016357421875,166.60342407226562,39.91145324707031,247.7184295654297,109.61238861083984,36.310001373291016,51.58845901489258,91.54145812988281,229.5299072265625,28.291797637939453,290.2699890136719,102.75977325439453,42.80494689941406,174.11090087890625,110.70684814453125,65.26741790771484,26.63640785217285,104.34038543701172,57.776039123535156,159.8379364013672
2019-11-12,109.15145111083984,51.33774185180664,274.7349853515625,26.40550422668457,139.16665649414062,63.2055549621582,5.213099479675293,61.375186920166016,100.13929748535156,66.86061096191406,100.304931640625,52.50370788574219,79.02969360351562,28.404523849487305,36.32603454589844,167.1569366455078,40.135498046875,249.5905303955078,108.97117614746094,36.709999084472656,51.734737396240234,91.65512084960938,230.57777404785156,28.651464462280273,291.7200012207031,102.70812225341797,42.697601318359375,175.36590576171875,110.17839813232422,65.92574310302734,26.873172760009766,104.6826171875,57.862857818603516,160.90496826171875
2019-11-13,110.23486328125,51.064300537109375,276.92926025390625,26.1412353515625,139.39378356933594,63.81114959716797,5.187234878540039,61.57139587402344,99.31952667236328,67.03076934814453,99.79926300048828,52.072296142578125,78.59528350830078,28.147005081176758,36.89324188232422,168.6444549560547,40.21017837524414,251.28976440429688,108.3974609375,37.52000045776367,51.38734436035156,92.65531158447266,229.06016540527344,28.54783058166504,293.5400085449219,103.8964614868164,43.275604248046875,178.1782989501953,110.11129760742188,66.4743423461914,26.714757919311523,104.33110809326172,58.07124328613281,160.64808654785156
2019-11-14,110.2679443359375,50.99372863769531,278.47430419921875,26.105518341064453,140.10345458984375,63.36962127685547,5.217576026916504,60.779319763183594,98.96499633789062,67.7810287475586,99.08293151855469,51.845245361328125,78.60401916503906,28.06974220275879,36.79261779785156,167.77963256835938,37.2645263671875,254.19869995117188,108.49872589111328,38.349998474121094,51.277626037597656,92.412841796875,231.1017303466797,28.425918579101562,294.5299987792969,103.76732635498047,43.45726013183594,179.7814483642578,109.85125732421875,66.26274871826172,26.314470291137695,103.62871551513672,57.862857818603516,161.09268188476562
2019-11-15,110.6649169921875,51.12604522705078,277.62408447265625,26.626924514770508,141.9108123779297,64.12239837646484,5.07830286026001,61.61497116088867,99.26042938232422,68.55455780029297,99.44532012939453,52.367469787597656,78.89068603515625,28.267179489135742,36.249794006347656,167.75367736816406,37.413883209228516,255.4179229736328,109.28334045410156,38.560001373291016,51.579315185546875,92.31336212158203,243.36001586914062,29.24278450012207,297.5,103.8017578125,43.49028778076172,180.2944793701172,113.18974304199219,66.53703308105469,26.6500301361084,105.30331420898438,57.6284294128418,161.25076293945312
