Date,NSRGY,LVMUY,ASML,NVO,RHHBY,SHEL,AZN,TM,SAP,HSBC,SIEGY,IDEXY,SONY,DEO,BTI,UL,SNY,GSK,BP,VOW3.DE
2022-03-24,114.83641815185547,128.9197998046875,663.708984375,51.018531799316406,44.84906005859375,47.47394561767578,61.526973724365234,163.24790954589844,104.02264404296875,26.960065841674805,66.21237182617188,4.984827995300293,20.995555877685547,179.572998046875,32.194183349609375,44.054203033447266,43.60541534423828,37.29245376586914,25.397899627685547,100.17737579345703
2022-03-25,114.30064392089844,129.0879364013672,660.6526489257812,50.34077072143555,45.21609115600586,47.96576690673828,60.697547912597656,161.58163452148438,104.13488006591797,27.054969787597656,65.1788101196289,5.019931793212891,20.78437042236328,182.1073760986328,32.71620178222656,44.34059524536133,43.895042419433594,37.27524185180664,25.65402603149414,99.6500473022461
2022-03-28,115.28291320800781,131.862548828125,667.8325805664062,51.002464294433594,44.85801315307617,46.57658386230469,60.9305305480957,161.05642700195312,104.57445526123047,26.888891220092773,66.15699768066406,4.936559200286865,20.53798484802246,181.33448791503906,32.20909881591797,44.6368522644043,44.150596618652344,37.352752685546875,24.728666305541992,100.01918029785156
2022-03-29,116.04193115234375,139.0092010498047,681.5865478515625,52.08480453491211,44.893821716308594,46.1192741394043,61.461734771728516,167.35922241210938,107.31484985351562,27.23686408996582,68.96237182617188,5.151573657989502,20.741281509399414,185.2978515625,31.642324447631836,45.673770904541016,43.80133819580078,37.28385925292969,24.464275360107422,105.12097930908203
2022-03-30,116.9349136352539,137.14077758789062,657.9615478515625,53.19077682495117,44.813255310058594,47.9830207824707,62.552120208740234,165.5381317138672,105.82775115966797,27.26850128173828,66.90448760986328,5.0506486892700195,20.62169647216797,184.00367736816406,31.80638313293457,45.68364334106445,43.95466613769531,37.636962890625,24.84433364868164,104.8441390991211
2022-03-31,116.17588806152344,133.1984405517578,641.9777221679688,52.486549377441406,44.231380462646484,47.39628601074219,61.825199127197266,165.19900512695312,103.77947235107422,27.06287956237793,63.80380630493164,4.782977104187012,20.135509490966797,182.5657196044922,31.440969467163086,45.00225067138672,43.733192443847656,37.516387939453125,24.290769577026367,103.4863052368164
2022-04-01,117.35460662841797,133.80569458007812,641.7855224609375,53.36565399169922,45.19818878173828,48.07793426513672,62.26320266723633,165.30899047851562,103.4708251953125,27.395030975341797,64.79122924804688,4.761037349700928,20.17667579650879,184.3542022705078,31.903339385986328,46.0194091796875,44.46577072143555,37.80060958862305,24.654306411743164,103.86860656738281
2022-04-04,117.55106353759766,136.60829162597656,654.3765869140625,53.7910270690918,46.200801849365234,48.164215087890625,62.13273239135742,167.33447265625,105.20110321044922,27.276411056518555,63.69306564331055,4.756649017333984,20.592288970947266,185.0821533203125,31.80638313293457,45.970027923583984,44.763912200927734,37.680030822753906,24.61299705505371,104.64639282226562
2022-04-05,118.45296478271484,134.45030212402344,621.3419189453125,54.263671875,46.32612609863281,47.37903594970703,62.486881256103516,162.82530212402344,103.6391830444336,27.16568946838379,61.2568244934082,4.761037349700928,19.819881439208984,187.07730102539062,31.336559295654297,45.58489227294922,45.06205368041992,38.386260986328125,24.53863525390625,103.3149185180664
2022-04-06,117.28316497802734,129.5457305908203,604.0891723632812,55.36018753051758,47.11389923095703,47.715538024902344,64.3694076538086,161.7804718017578,102.61036682128906,27.06287956237793,59.494239807128906,4.699604034423828,19.480730056762695,190.40255737304688,32.26129150390625,45.3380012512207,46.11833190917969,39.376705169677734,24.447750091552734,100.2960205078125
