Date,PEP,COST,AZN,MSFT,SAP,AAPL,NVDA,GOOG,SHEL,ABBV,XOM,LVMUY,WMT,MCD,RHHBY,JPM,ASML,GOOGL,TSLA,V,AMZN,NVO,UNH,META,HD,PG,KO,JNJ,TM,MRK,AVGO,LLY,HSBC,NSRGY,MA
2018-01-03,-0.002625842136771306,0.012000323753807773,0.00197854377120521,0.0046537637057004755,0.008185748184500463,-0.000173988986875373,0.06581432197216674,0.016413271762452997,0.008083485545505864,0.015648775258229275,0.019639995515841058,0.0027468109114019423,0.00872298877211053,-0.0042139937708304265,0.012909165900451658,0.001018744312143438,0.007595871295736689,0.01706095804463925,-0.010233112708571857,0.009955515855091246,0.012775310383486449,0.009601217514833671,0.010490281473275243,0.017914189512804324,0.005211327017768053,-0.0012131378817230587,-0.002195780897824018,0.009552758909399328,0.013710514829277987,-0.0014229472688334077,0.010935964815287136,0.005432212617790588,-0.004961199343745837,-0.004087333325375142,0.012573461339367542
2018-01-04,0.0049259151140219615,-0.007765527883428103,0.0014104263253795768,0.008801855226614919,0.015356086951008097,0.004644801146105992,0.005271270400766914,0.003621190625834103,0.004373695689994461,-0.00570280297901149,0.0013842369297969448,0.011984153545488319,0.0009048688378330283,0.007014979483879857,0.005595377504425514,0.014325939351375494,0.009325604774025109,0.00388443692742646,-0.008289977599700404,0.003718212449300262,0.004476012896857506,-0.0034746090708465127,0.004340344061429802,-0.001841149440378942,0.007936280717496969,0.00706853409780317,0.014084461528966141,-7.105682951480397e-05,0.015599645239114945,0.016209522916933672,0.0003332193137557393,0.004463225968396323,0.002109522324251767,0.0005864568352731414,0.012937067404829472
2018-01-05,0.002873277791751949,-0.0071387773783271324,0.010422561246922424,0.012397995530577521,0.011125598416411364,0.011385761034859998,0.00847429236191255,0.014570963481001398,0.002177759113977995,0.017407763226790607,-0.0008061177775832151,0.01810167038551347,0.00592732469176549,0.0020151173010443113,0.000927361060257148,-0.0064197178028965185,0.011728880415584841,0.013260242751816698,0.006229740634655645,0.023948764911575715,0.016162516530176196,0.004588048630242314,0.019068774209061168,0.013671209927002659,0.01044582876953526,0.0006582694308674419,-0.0002172173365139196,0.008253155127063705,0.012863140320521493,-0.0010519979078466024,0.005925882685713368,0.012277913226201864,-0.0017221006727009547,0.004570310049694326,0.020730019114732823
2018-01-08,-0.005730091439027252,0.0038876788364918813,-0.0069696902795567395,0.0010204747742661446,-0.013152192644742988,-0.0037145832202815088,0.030640188143941094,0.0042732718169644635,0.00028935351586589775,-0.01602182818549458,0.004495494107435105,-0.021269250091324188,0.01478071614325982,-0.0006898161579651507,-0.010500328720209562,0.001476842494804842,0.005249428191155703,0.0035306145720257476,0.06263821959024418,0.004038515020034161,0.014424678832250848,-0.0009134026441082188,-0.01735669121819905,0.007653084090507356,-0.002389876742046826,0.005260727487474304,-0.0015191518417710936,0.0012702591012179187,0.006798210688976125,-0.00579010594283591,0.0023930887384278066,-0.005082735966543517,-0.008050523986009916,-0.0027997196594501395,0.003022891019584195
2018-01-09,0.0007628040395657454,-0.011619044607137807,-0.004210952311932359,-0.0006798422314987507,-0.005574837648763098,-0.00011491360972326614,-0.0002701074070071696,-0.000614337670454046,-0.004199255789806622,0.007538334577424699,-0.004245865433492035,-0.001018612227444149,-0.012006711536116765,-0.00224202123352768,-0.00655433568885444,0.005069274516769751,-0.005385293394398194,-0.0012745386989522212,-0.00808538113492141,-0.0019272086794667187,0.0046757095740346255,0.0031083430726073225,0.004983124289225982,-0.002177578005735814,0.005519968656938268,-0.007304844395638832,0.005000218127107381,0.01585715364290441,-0.007791150252801082,0.00247077450090627,-0.013846689594441797,-0.0008126573325855091,0.007729105732731556,0.004796346080068847,0.0014443828941950176
2018-01-10,-0.005081263990416529,-0.004670256710534337,-0.005638656903195982,-0.004534299206201409,-0.011299985070341134,-0.00022910614126858686,0.007839836998409844,-0.0032993265438338026,0.003926474244885014,-0.005486909479171298,-0.007952289180882977,-0.016655440787764375,-0.0071720768523243494,-0.00017322606117664563,-0.006911722714269319,0.01100398398955349,-0.011649442012216293,-0.0023813599469805213,0.003326413914539472,-0.0010915983218783287,0.0013012055442500614,-0.0012759828895874126,-0.007437738993680276,-0.00015956699846952915,-0.006732187184919081,-0.00637014644905276,-0.0034614469619064225,-0.001179420102014772,0.020041731717994393,0.00880274186274188,-0.021117276703673693,0.00046459633111739507,0.03394076053831174,-0.00954711829946564,0.0022567253385912256
2018-01-11,-0.00510746397204187,0.02135706281121119,0.0036858502505792146,0.00296106876559854,-0.028617085508681583,0.005680181076449298,0.0017882547387371162,0.002639191597864743,0.011587139090966758,0.002929760578553653,0.009874722016450566,-0.002246826992956419,0.003511979737880866,-0.0006913267457830941,-0.007592409547300005,0.005351516525534672,-0.011952756516992236,0.0017205027465931888,0.009408646715617364,0.007227889023978751,0.01781828254348916,0.0031029140194342997,0.005307683680060071,-0.00037260055061449915,0.015015276150933676,-0.0035370019244317374,-0.0006511561394653143,0.005695611101588227,0.0037392962003333086,0.005235611447493627,0.002549049347093879,0.003368481548385205,0.0070475244326395625,-0.006465202483530885,0.006630977295931428
2018-01-12,0.004277917195319336,0.012989810093934961,0.007062292521200719,0.017256814941628784,0.004469328963533359,0.010326287412568025,-0.004908814537341821,0.015142185568168598,0.014891245940705122,0.010778721562814564,0.006787016237485899,0.021306083582563362,0.008497944031116589,0.0010379198540286794,0.013069576158492913,0.016510083535831166,0.012993456899041078,0.016725957442808026,-0.005119110235858537,0.0020862546483648714,0.022339231610462695,0.0014554968586728556,0.014419541993378582,-0.04473576947534896,0.008937670665512432,-0.005990229984789819,0.0023893408289710205,0.006699320718935642,0.002118043916752299,0.01840265053757517,0.002998068240855245,0.006829479157057783,0.009760396061807564,0.006862289468224425,0.008762044018226334
2018-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16,0.004089237047718797,-0.0016160545843653118,-0.018513429873861953,-0.013950820734541236,0.004993971126644459,-0.00508254852782053,-0.012871063862803456,-0.00044554236066762787,-0.012697553283169571,0.02142687635027518,-0.006284551142006323,0.005766609674091372,-0.0017845192088231654,0.0006338152528233554,-0.03461291058802329,-0.003550005512404808,0.03046375775482435,4.419206469608028e-05,0.011421116241414841,0.0024983203623787364,-0.0002605871874575838,0.004905425420743903,0.018631873577166003,-0.005463416873921267,-0.0005597650364324025,0.006807467272803791,0.008233997095081103,0.007546962854002803,0.005612339305820058,0.058131821140079865,-0.003935228543825886,-0.01942970153767698,0.001276896865185062,0.012925736554377343,-0.0002462994393788165
