Date,PEP,COST,AZN,MSFT,SAP,AAPL,NVDA,GOOG,SHEL,ABBV,XOM,LVMUY,WMT,MCD,RHHBY,JPM,ASML,GOOGL,TSLA,V,AMZN,NVO,UNH,META,HD,PG,KO,JNJ,TM,MRK,AVGO,LLY,HSBC,NSRGY,MA
2024-06-25,158.35499572753906,848.7312622070312,77.60689544677734,445.94976806640625,193.986083984375,207.65960693359375,126.03604125976562,184.40809631347656,67.3355941772461,160.88995361328125,108.54803466796875,154.80120849609375,66.44374084472656,248.56320190429688,34.425209045410156,190.85934448242188,1009.4362182617188,182.85955810546875,187.35000610351562,270.5430603027344,186.33999633789062,142.43605041503906,469.3840637207031,508.1000061035156,326.37890625,160.63897705078125,61.12465286254883,140.61412048339844,199.36158752441406,126.24211883544922,155.73248291015625,895.1771240234375,40.60176086425781,101.97570037841797,451.0986633300781
2024-06-26,157.77777099609375,850.0509033203125,76.95490264892578,447.1463623046875,196.81053161621094,211.81138610839844,126.3459243774414,184.19940185546875,66.68622589111328,161.26683044433594,108.58599853515625,151.73777770996094,67.30115509033203,248.99778747558594,33.54449462890625,190.24264526367188,1002.7877197265625,182.71054077148438,196.3699951171875,270.6122741699219,193.61000061035156,139.29470825195312,468.9383850097656,510.6076354980469,329.75537109375,161.2166290283203,61.32572555541992,140.26065063476562,196.42269897460938,124.8934555053711,156.8368377685547,891.862060546875,40.49059295654297,100.32874298095703,447.861328125
2024-06-27,157.32354736328125,843.8800659179688,76.07909393310547,447.8287048339844,198.95118713378906,212.65567016601562,123.93695831298828,185.68002319335938,67.23207092285156,159.23158264160156,109.05106353759766,149.4060516357422,66.89708709716797,249.32615661621094,33.78644943237305,191.91932678222656,1014.0427856445312,184.2307891845703,197.4199981689453,263.6788024902344,197.85000610351562,140.08973693847656,471.26348876953125,517.0161743164062,329.4369812011719,160.4175262451172,61.19167709350586,139.2862091064453,197.09942626953125,123.29786682128906,156.31077575683594,899.5609741210938,40.50912094116211,99.2824478149414,438.3275146484375
2024-06-28,156.06504821777344,843.255126953125,75.8941879272461,441.994140625,199.902587890625,209.19912719726562,123.48714447021484,182.26173400878906,67.92848205566406,161.615478515625,109.25984954833984,149.61094665527344,66.72955322265625,246.1102294921875,33.55417251586914,194.8968048095703,1008.8344116210938,180.9915313720703,197.8800048828125,259.603759765625,193.25,138.39303588867188,493.37152099609375,501.751220703125,332.0899658203125,158.7808074951172,60.94273376464844,139.63014221191406,198.15316772460938,117.58030700683594,158.16978454589844,895.9390869140625,40.296058654785156,99.25337219238281,436.7533874511719
2024-07-01,154.13470458984375,838.96923828125,75.84554290771484,451.66571044921875,197.6331024169922,215.2877655029297,124.24681854248047,183.32498168945312,68.57783508300781,160.53187561035156,109.10799407958984,149.55238342285156,66.50288391113281,241.42636108398438,33.52513885498047,197.97068786621094,1019.4483032226562,181.82620239257812,209.86000061035156,260.3653869628906,197.1999969482422,140.9914093017578,479.21734619140625,502.208984375,324.3240966796875,156.6627197265625,60.588470458984375,139.89764404296875,196.93507385253906,121.47431182861328,161.64442443847656,904.8353881835938,40.583229064941406,98.29426574707031,433.2388000488281
2024-07-02,154.78762817382812,852.5508422851562,74.92105865478516,454.1874084472656,196.80062866210938,218.78402709960938,122.61752319335938,185.43157958984375,68.73782348632812,156.3765411376953,108.3676986694336,149.75726318359375,67.0843276977539,239.3017120361328,33.3218994140625,201.22760009765625,1033.652587890625,184.06187438964844,231.25999450683594,265.3009338378906,200.0,138.62571716308594,482.69537353515625,507.0054016113281,323.1471252441406,157.79876708984375,60.46400451660156,139.5059356689453,199.35194396972656,121.30335998535156,163.2876434326172,897.2552490234375,40.83333969116211,99.19525146484375,440.2085266113281
2024-07-03,153.86029052734375,855.82470703125,74.73617553710938,455.660888671875,201.2008514404297,220.05540466308594,128.22511291503906,186.2066650390625,68.70958709716797,154.37896728515625,108.91818237304688,150.78167724609375,67.25187683105469,241.43601989746094,33.01219940185547,201.09274291992188,1056.8531494140625,184.63819885253906,246.38999938964844,266.0525817871094,197.58999633789062,134.64088439941406,474.6058349609375,507.463134765625,321.8641052246094,157.73138427734375,60.636348724365234,139.18113708496094,199.39059448242188,119.52731323242188,170.3551788330078,888.7350463867188,40.66659927368164,99.5343246459961,443.7032775878906
2024-07-04,153.86029052734375,855.82470703125,74.73617553710938,455.660888671875,201.2008514404297,220.05540466308594,128.22511291503906,186.2066650390625,68.70958709716797,154.37896728515625,108.91818237304688,150.78167724609375,67.25187683105469,241.43601989746094,33.01219940185547,201.09274291992188,1056.8531494140625,184.63819885253906,246.38999938964844,266.0525817871094,197.58999633789062,134.64088439941406,474.6058349609375,507.463134765625,321.8641052246094,157.73138427734375,60.636348724365234,139.18113708496094,199.39059448242188,119.52731323242188,170.3551788330078,888.7350463867188,40.66659927368164,99.5343246459961,443.7032775878906
2024-07-05,155.55409240722656,878.6524047851562,75.26165771484375,462.3756103515625,204.0946807861328,224.81309509277344,125.77617645263672,190.74781799316406,68.9354476928711,157.59205627441406,107.59893798828125,152.06948852539062,69.02581024169922,242.48867797851562,32.93477249145508,198.42816162109375,1059.8812255859375,189.38778686523438,251.52000427246094,267.40765380859375,200.0,138.03428649902344,472.7845153808594,537.2664794921875,322.7709045410156,159.06002807617188,61.04805374145508,139.93582153320312,199.5839385986328,120.09716033935547,167.8026123046875,905.0332641601562,40.21268844604492,100.33843231201172,445.0002136230469
2024-07-08,153.4060821533203,873.8607177734375,75.05730438232422,461.0702209472656,200.972900390625,226.28311157226562,128.14515686035156,189.27716064453125,68.4366683959961,156.90420532226562,106.46951293945312,146.98651123046875,68.67102813720703,239.35968017578125,32.799278259277344,198.79635620117188,1062.7518310546875,187.82777404785156,252.94000244140625,263.4908447265625,199.2899932861328,138.71299743652344,474.0730285644531,526.7283325195312,327.61370849609375,160.32127380371094,60.28207778930664,138.9805145263672,198.12417602539062,119.46082305908203,171.99444580078125,908.4275512695312,40.13858413696289,99.97029113769531,441.78265380859375
