Date,AAPL,MSFT,AMZN,NVDA,GOOGL,GOOG,META,TSLA,LLY,AVGO,JPM,V,XOM,UNH,MA,PG,JNJ,HD,COST,MRK,ABBV,CVX,CRM,BAC,WMT,AMD,PEP,NFLX,KO,LIN,ADBE,DIS,TMO,MCD,CSCO,ACN,ABT,DHR,INTU,WFC,QCOM,TXN,GE,VZ,AMGN,INTC,IBM,PM,CAT
2019-05-20,43.87690734863281,119.04071044921875,92.94850158691406,3.7660629749298096,56.803810119628906,56.51860427856445,181.4524688720703,13.690667152404785,106.91378021240234,22.785905838012695,92.54328918457031,156.19667053222656,56.06440734863281,220.19473266601562,244.13104248046875,91.24852752685547,114.4620361328125,161.97557067871094,226.564697265625,61.00355529785156,59.93878936767578,90.63249969482422,154.1075439453125,24.08883285522461,30.807212829589844,26.68000030517578,105.99179077148438,34.81100082397461,39.733116149902344,167.6891632080078,275.45001220703125,129.2494659423828,258.3659973144531,170.19332885742188,45.83623504638672,162.8578643798828,67.28585815429688,112.16317749023438,233.0716552734375,38.142494201660156,65.44072723388672,87.08257293701172,47.7530517578125,40.337650299072266,138.08885192871094,37.957340240478516,97.47872924804688,60.72633361816406,106.4090576171875
2019-05-21,44.71806716918945,119.68203735351562,92.8759994506836,3.848209857940674,57.28914260864258,57.053585052490234,183.53794860839844,13.67199993133545,107.2357406616211,23.014944076538086,92.85910034179688,156.56930541992188,56.32292938232422,223.73046875,245.93194580078125,90.43235778808594,114.2139892578125,162.39971923828125,227.50228881835938,61.483028411865234,60.734737396240234,91.00751495361328,153.90994262695312,24.334808349609375,30.68581199645996,27.350000381469727,105.225341796875,35.426998138427734,39.52977752685547,169.508544921875,278.07000732421875,129.4232177734375,260.77362060546875,170.92031860351562,46.25360107421875,163.79745483398438,67.5167465209961,112.06847381591797,235.35752868652344,38.88099670410156,66.40585327148438,88.97005462646484,48.13971710205078,40.67259979248047,139.15493774414062,38.74156951904297,98.43822479248047,60.395355224609375,108.59930419921875
2019-05-22,43.802616119384766,120.40827178955078,92.98400115966797,3.777231216430664,57.35911178588867,57.142417907714844,184.03448486328125,12.84866714477539,108.52349853515625,22.504207611083984,92.1028060913086,156.93240356445312,55.813255310058594,223.1934356689453,247.4151153564453,90.72993469238281,114.74322509765625,160.2451629638672,227.11997985839844,62.62762451171875,61.26791000366211,90.42998504638672,155.74761962890625,24.165164947509766,31.022659301757812,27.40999984741211,106.05703735351562,35.972999572753906,40.383819580078125,170.38658142089844,281.82000732421875,129.19158935546875,266.9648742675781,171.02293395996094,45.574363708496094,164.54542541503906,67.72096252441406,113.38531494140625,236.74432373046875,38.68797302246094,59.19727325439453,88.7871322631836,47.84972381591797,40.501705169677734,140.47525024414062,38.340736389160156,98.36609649658203,60.20519256591797,107.39118957519531
2019-05-23,43.05492401123047,119.00300598144531,90.77400207519531,3.656121253967285,56.83755111694336,56.613887786865234,179.61534118652344,13.03266716003418,107.44730377197266,21.74102783203125,90.29100036621094,154.32388305664062,54.505836486816406,220.65127563476562,240.50987243652344,90.7639389038086,115.59494018554688,162.86630249023438,226.22793579101562,62.65855026245117,60.937496185302734,88.4049301147461,151.86480712890625,23.54598045349121,30.910381317138672,26.360000610351562,105.97550201416016,35.22100067138672,40.546485900878906,167.52626037597656,274.25,128.11053466796875,266.3357849121094,170.17623901367188,44.34683609008789,162.6116180419922,67.16152954101562,113.29064178466797,230.79534912109375,38.23481750488281,58.300506591796875,87.99723815917969,46.206398010253906,40.24195098876953,141.13946533203125,38.80257797241211,95.50926208496094,60.733402252197266,106.26131439208984
2019-05-24,42.889564514160156,119.0595703125,91.16400146484375,3.602267026901245,56.503578186035156,56.25160598754883,179.8040008544922,12.708666801452637,107.42889404296875,21.39413070678711,91.18028259277344,155.40357971191406,54.73481369018555,221.66275024414062,242.19520568847656,90.70442962646484,115.603271484375,164.21502685546875,225.1082763671875,62.77455520629883,60.11900329589844,89.03497314453125,152.6551971435547,23.9022216796875,31.156177520751953,26.440000534057617,105.59227752685547,35.43899917602539,40.35128402709961,170.04258728027344,274.7699890136719,128.16844177246094,267.1023864746094,169.14984130859375,44.49412536621094,163.1042022705078,68.36034393310547,113.64351654052734,246.26075744628906,38.746726989746094,56.54960632324219,87.35696411132812,45.674739837646484,40.549560546875,140.45883178710938,38.837432861328125,95.4299087524414,59.60662078857422,106.81755065917969
2019-05-27,42.889564514160156,119.0595703125,91.16400146484375,3.602267026901245,56.503578186035156,56.25160598754883,179.8040008544922,12.708666801452637,107.42889404296875,21.39413070678711,91.18028259277344,155.40357971191406,54.73481369018555,221.66275024414062,242.19520568847656,90.70442962646484,115.603271484375,164.21502685546875,225.1082763671875,62.77455520629883,60.11900329589844,89.03497314453125,152.6551971435547,23.9022216796875,31.156177520751953,26.440000534057617,105.59227752685547,35.43899917602539,40.35128402709961,170.04258728027344,274.7699890136719,128.16844177246094,267.1023864746094,169.14984130859375,44.49412536621094,163.1042022705078,68.36034393310547,113.64351654052734,246.26075744628906,38.746726989746094,56.54960632324219,87.35696411132812,45.674739837646484,40.549560546875,140.45883178710938,38.837432861328125,95.4299087524414,59.60662078857422,106.81755065917969
2019-05-28,42.71221923828125,118.98414611816406,91.82150268554688,3.557100296020508,56.550716400146484,56.28535079956055,183.0314483642578,12.579999923706055,106.48146057128906,21.272079467773438,90.19126892089844,156.42599487304688,53.63421630859375,216.67684936523438,244.07321166992188,88.80854797363281,114.12126922607422,162.4845428466797,224.2071533203125,62.07079315185547,58.59462356567383,88.73494720458984,153.32704162597656,23.664730072021484,31.080320358276367,29.049999237060547,104.06749725341797,35.50600051879883,39.93646240234375,166.8292999267578,278.25,128.00436401367188,261.7760314941406,168.2090301513672,44.134056091308594,162.72103881835938,67.23257446289062,111.9996337890625,244.5583038330078,38.25998306274414,55.8321533203125,85.8187026977539,45.239742279052734,40.14624786376953,138.46609497070312,37.96604537963867,94.11690521240234,57.4305305480957,105.67898559570312
2019-05-29,42.50852966308594,117.8335189819336,90.95950317382812,3.4828948974609375,55.57707595825195,55.407440185546875,180.92617797851562,12.657333374023438,106.23308563232422,21.241989135742188,89.94194793701172,155.4895782470703,53.30181121826172,216.98121643066406,244.19847106933594,88.57898712158203,109.34227752685547,161.16128540039062,219.09144592285156,61.3747673034668,58.61713409423828,87.57991027832031,151.0546417236328,23.537494659423828,30.989286422729492,28.09000015258789,104.5078125,34.91899871826172,39.53791046142578,165.652587890625,273.3800048828125,126.99090576171875,260.1839294433594,167.6531219482422,43.520286560058594,162.0095672607422,67.19705963134766,112.12875366210938,238.7432403564453,38.16767120361328,56.16526412963867,86.60029602050781,45.28806686401367,39.7702751159668,138.7366943359375,38.54115676879883,93.56140899658203,57.141788482666016,105.58338928222656
2019-05-30,42.72899627685547,118.57858276367188,90.81600189208984,3.456310987472534,55.650028228759766,55.48137664794922,181.74046325683594,12.54800033569336,106.61021423339844,21.450965881347656,88.97785186767578,155.51828002929688,53.16147232055664,217.96583557128906,244.8051300048828,89.54817962646484,109.99169158935547,162.08590698242188,219.8651580810547,61.62225341796875,58.279239654541016,86.53736877441406,153.79141235351562,23.037067413330078,31.010520935058594,28.030000686645508,104.86656951904297,35.185001373291016,40.0584602355957,166.01466369628906,274.510009765625,127.5989761352539,263.34832763671875,170.40708923339844,43.839447021484375,163.11331176757812,67.9518814086914,113.98780059814453,237.2704315185547,37.80681228637695,56.874141693115234,87.67292785644531,45.77140426635742,38.847469329833984,138.62191772460938,38.97684860229492,93.47482299804688,56.05726623535156,105.89627838134766
2019-05-31,41.95494842529297,116.64519500732422,88.75350189208984,3.3656225204467773,54.91011428833008,54.77070236206055,176.23890686035156,12.343999862670898,106.64700317382812,21.03468132019043,88.06365203857422,154.15187072753906,52.27507400512695,216.4441375732422,242.204833984375,87.49077606201172,109.19241333007812,161.04251098632812,218.0810546875,61.25874710083008,57.603397369384766,85.38985443115234,149.59243774414062,22.56206703186035,30.782930374145508,27.40999984741211,104.36918640136719,34.327999114990234,39.96086502075195,164.20933532714844,270.8999938964844,127.44453430175781,262.3656921386719,170.57061767578125,42.57917404174805,162.42918395996094,67.60552215576172,113.61770629882812,234.18116760253906,37.23613739013672,57.07060623168945,86.73334503173828,45.62638854980469,37.15220260620117,136.7029571533203,38.37559509277344,91.61357879638672,54.31779861450195,104.13190460205078
