Date,AAPL,MSFT,AMZN,NVDA,GOOGL,GOOG,META,TSLA,LLY,AVGO,JPM,V,XOM,UNH,MA,PG,JNJ,HD,COST,MRK,ABBV,CVX,CRM,BAC,WMT,AMD,PEP,NFLX,KO,LIN,ADBE,DIS,TMO,MCD,CSCO,ACN,ABT,DHR,INTU,WFC,QCOM,TXN,GE,VZ,AMGN,INTC,IBM,PM,CAT
2018-01-03,-0.000173988986875373,0.0046537637057004755,0.012775310383486449,0.06581432197216674,0.01706095804463925,0.016413271762452997,0.017914189512804324,-0.010233112708571857,0.005432212617790588,0.010935964815287136,0.001018744312143438,0.009955515855091246,0.019639995515841058,0.010490281473275243,0.012573461339367542,-0.0012131378817230587,0.009552758909399328,0.005211327017768053,0.012000323753807773,-0.0014229472688334077,0.015648775258229275,0.007289475975845727,0.008428183089273622,-0.0033446067321536432,0.00872298877211053,0.05191262953208109,-0.002625842136771306,0.019794042018585145,-0.002195780897824018,0.008387195122626645,0.01879570284327836,0.004293380600717045,0.018344361399804887,-0.0042139937708304265,0.007977527125152761,0.004614988807700504,0.0022115258747927857,0.01330585522566241,0.0027722819052709013,0.007693771509264202,0.011349682533793537,0.027090934843013947,0.009454958465197949,-0.020549409658735307,0.018869864904609734,-0.03393834431951348,0.027488069261554227,-0.001245171548895141,0.0015280587531878442
2018-01-04,0.004644801146105992,0.008801855226614919,0.004476012896857506,0.005271270400766914,0.00388443692742646,0.003621190625834103,-0.001841149440378942,-0.008289977599700404,0.004463225968396323,0.0003332193137557393,0.014325939351375494,0.003718212449300262,0.0013842369297969448,0.004340344061429802,0.012937067404829472,0.00706853409780317,-7.105682951480397e-05,0.007936280717496969,-0.007765527883428103,0.016209522916933672,-0.00570280297901149,-0.0031126055493597704,0.013201708380448984,0.013087330227269822,0.0009048688378330283,0.04935062211353536,0.0049259151140219615,0.002828606044821047,0.014084461528966141,0.015682353891172562,0.012041582055987154,-0.0004451885947616141,0.012517639273933678,0.007014979483879857,0.0028291570179035386,0.011840724073598485,-0.0016973737739275352,0.004804364247099846,0.017906351472371185,0.012507867502470571,0.0013649557824704228,-0.0012912121490707973,0.020936991910417868,0.0032425724149847124,-0.0042140221489850305,-0.01833837768568336,0.02025350056691466,-0.00757720241325055,0.013733857177175679
2018-01-05,0.011385761034859998,0.012397995530577521,0.016162516530176196,0.00847429236191255,0.013260242751816698,0.014570963481001398,0.013671209927002659,0.006229740634655645,0.012277913226201864,0.005925882685713368,-0.0064197178028965185,0.023948764911575715,-0.0008061177775832151,0.019068774209061168,0.020730019114732823,0.0006582694308674419,0.008253155127063705,0.01044582876953526,-0.0071387773783271324,-0.0010519979078466024,0.017407763226790607,-0.0016391360448430037,0.013310912140842568,0.0046370286176791176,0.00592732469176549,-0.01980196150035629,0.002873277791751949,0.021203172192687525,-0.0002172173365139196,0.008751805986165984,0.011570762488063657,-0.0054353654923406935,0.017137277345607993,0.0020151173010443113,0.013849502670326697,0.008249182021357493,0.00289030653888811,0.006268483646507672,0.012961971931437999,0.006738463881974299,0.006663388750601795,0.007664707490733225,0.0005396335143328379,-0.0022812966123499923,0.005958377650045366,0.006977335472359458,0.004885586609786552,0.008021754578475315,0.015805037427524038
2018-01-08,-0.0037145832202815088,0.0010204747742661446,0.014424678832250848,0.030640188143941094,0.0035306145720257476,0.0042732718169644635,0.007653084090507356,0.06263821959024418,-0.005082735966543517,0.0023930887384278066,0.001476842494804842,0.004038515020034161,0.004495494107435105,-0.01735669121819905,0.003022891019584195,0.005260727487474304,0.0012702591012179187,-0.002389876742046826,0.0038876788364918813,-0.00579010594283591,-0.01602182818549458,0.004925650173943419,0.007030462264787873,-0.006923742302673674,0.01478071614325982,0.033670001235441616,-0.005730091439027252,0.009809960902941839,-0.0015191518417710936,-0.00037197645814712743,-0.001618663308975532,-0.014334298876059304,0.0016306429034498304,-0.0006898161579651507,0.010371992903914107,0.007991324209217776,-0.002881976742663883,0.0057015515252301086,0.0006096480171422503,-0.011314809912697399,-0.003009034310707648,0.004765379439618966,-0.014023906808330433,-0.0017146856343341899,-0.00027652992660531783,0.0,0.006031191891595622,-0.0015343789035392463,0.025129525655348317
2018-01-09,-0.00011491360972326614,-0.0006798422314987507,0.0046757095740346255,-0.0002701074070071696,-0.0012745386989522212,-0.000614337670454046,-0.002177578005735814,-0.00808538113492141,-0.0008126573325855091,-0.013846689594441797,0.005069274516769751,-0.0019272086794667187,-0.004245865433492035,0.004983124289225982,0.0014443828941950176,-0.007304844395638832,0.01585715364290441,0.005519968656938268,-0.011619044607137807,0.00247077450090627,0.007538334577424699,-0.0053683252461778075,0.002663930806748871,0.004980152446815378,-0.012006711536116765,-0.03745928730860604,0.0007628040395657454,-0.012921488744754073,0.005000218127107381,0.009732804570501852,0.008971053406505725,-0.0007271525536571843,0.016673502484919167,-0.00224202123352768,-0.0062592162787923344,0.0033350216601379934,0.0017002597502364658,0.035275499428875756,0.0062873287695162094,0.003545972879588133,-0.015089445581559668,0.006840626015384377,0.01531740155439909,-0.0036683036174467443,0.015392726674161361,-0.02503371968782886,0.0022023141465181695,0.0072021681345122435,0.0024093402407434628
2018-01-10,-0.00022910614126858686,-0.004534299206201409,0.0013012055442500614,0.007839836998409844,-0.0023813599469805213,-0.0032993265438338026,-0.00015956699846952915,0.003326413914539472,0.00046459633111739507,-0.021117276703673693,0.01100398398955349,-0.0010915983218783287,-0.007952289180882977,-0.007437738993680276,0.0022567253385912256,-0.00637014644905276,-0.001179420102014772,-0.006732187184919081,-0.004670256710534337,0.00880274186274188,-0.005486909479171298,0.006414366724898368,-0.0032064907755465777,0.00925030832460072,-0.0071720768523243494,0.011844360993009007,-0.005081263990416529,0.015336154823019532,-0.0034614469619064225,-0.0015961758918905389,0.0021960560729041845,-0.004275011236959503,0.0009214823116003856,-0.00017322606117664563,0.0055428380422239965,-0.003511734136786626,-0.0015276663537140411,-0.0037520396393657673,-0.008128708147915775,0.013813156903336399,-0.00015335449831710424,-0.006250524380106981,0.0199353522845227,0.0015500731709072735,-0.0028356030720484426,-0.02567639376665276,0.00213614203410617,0.007054942832196653,-0.0033648161051669234
2018-01-11,0.005680181076449298,0.00296106876559854,0.01781828254348916,0.0017882547387371162,0.0017205027465931888,0.002639191597864743,-0.00037260055061449915,0.009408646715617364,0.003368481548385205,0.002549049347093879,0.005351516525534672,0.007227889023978751,0.009874722016450566,0.005307683680060071,0.006630977295931428,-0.0035370019244317374,0.005695611101588227,0.015015276150933676,0.02135706281121119,0.005235611447493627,0.002929760578553653,0.030389990570890868,0.002757312495794695,0.0036005103159051366,0.003511979737880866,0.015050192692446673,-0.00510746397204187,0.022209679282373163,-0.0006511561394653143,0.007317970082882708,0.009673441038370756,0.013884945200560939,0.011488735228285973,-0.0006913267457830941,0.004760708322844254,0.0013215952335257075,0.006831686242882995,0.003562768158929197,-0.003119009749653956,-0.001742838974440497,0.0026052670918785825,0.008842279305973033,0.004754345428513274,0.008125432033830426,-0.004921853465893022,0.021412129662566448,0.00012178340528445908,-0.00728958609570296,0.020075616094107795
2018-01-12,0.010326287412568025,0.017256814941628784,0.022339231610462695,-0.004908814537341821,0.016725957442808026,0.015142185568168598,-0.04473576947534896,-0.005119110235858537,0.006829479157057783,0.002998068240855245,0.016510083535831166,0.0020862546483648714,0.006787016237485899,0.014419541993378582,0.008762044018226334,-0.005990229984789819,0.006699320718935642,0.008937670665512432,0.012989810093934961,0.01840265053757517,0.010778721562814564,0.007769417304675619,0.010449103794775594,0.01728633126859802,0.008497944031116589,-0.009884669041635097,0.004277917195319336,0.018366702421403813,0.0023893408289710205,0.0020750251957537547,0.03244762302681492,0.013334648127680593,0.007236752575063399,0.0010379198540286794,0.019201823208043534,0.006284886206834761,-0.0018658915238044527,0.008114184424665494,0.009263658850004353,-0.007300251798814217,-0.0007641076717013195,0.018523466655508303,-0.013669814420480986,-0.004797514151262727,0.016926845807548885,-0.003916283871281068,-0.006455526250086718,-0.0034333910755908192,0.006501741491866664
2018-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16,-0.00508254852782053,-0.013950820734541236,-0.0002605871874575838,-0.012871063862803456,4.419206469608028e-05,-0.00044554236066762787,-0.005463416873921267,0.011421116241414841,-0.01942970153767698,-0.003935228543825886,-0.003550005512404808,0.0024983203623787364,-0.006284551142006323,0.018631873577166003,-0.0002462994393788165,0.006807467272803791,0.007546962854002803,-0.0005597650364324025,-0.0016160545843653118,0.058131821140079865,0.02142687635027518,-0.011901065086848295,-0.012246005003810234,0.001602953549474595,-0.0017845192088231654,-0.009151464738964554,0.004089237047718797,0.0013560858718164592,0.008233997095081103,-0.012488145016764318,-0.013278627517905539,-0.015826436595406612,-0.010277415165868664,0.0006338152528233554,-0.008074564801470063,-0.013428481189476926,-0.006798388538970079,0.0008050042739733421,-0.01349447624942579,-0.0007995017059134746,0.04389701228435561,0.0017742888719491923,-0.029317949180371783,-0.003856672273986117,0.0027020085996720677,-0.002313001062656417,0.004352154776820605,0.0035409696684784997,-0.005813468922603371
